customer_id,product_id,ncf_predictions,ncf_predictions1,ncf_predictions2
3133,4,0.001483768,0.001347005,0.001017392
4680,830,0.002155155,0.002696037,0.00303632
6880,500,0.000840724,0.001086414,0.000348479
3688,25,0.000203758,0.000237197,6.69E-05
4522,623,0.001844227,0.001901835,0.001555592
820,833,0.006938458,0.009407848,0.009037018
3541,522,0.000131547,0.000181943,3.32E-05
2075,741,0.000442743,,
5593,788,0.005308062,0.005976409,0.004601359
2597,914,0.000303566,0.000422478,0.000245929
5541,757,0.000776202,0.001239955,0.000513941
7027,943,0.01852265,0.029643595,0.019343108
174,690,0.004860371,0.003760696,0.003623337
4404,916,0.001311213,0.001719981,0.001666218
3032,908,0.005212605,0.003439874,0.004493177
5151,983,0.000602096,0.000647396,0.000188082
5970,753,0.002199262,0.002559871,0.001546294
1878,839,0.002042919,0.001251996,0.000952661
7647,543,0.001784593,0.003003806,0.000879109
6282,850,0.002557546,0.003929019,0.00209555
6720,710,0.000148445,,4.36E-05
2490,819,0.048851967,0.029643595,0.031114787
2799,790,0.002040893,0.002259761,0.001203597
1461,542,0.00164789,0.001928389,0.001188368
3521,878,0.002139241,0.004380137,0.002940774
5730,284,0.000480175,0.001098692,0.000428945
606,611,0.001242548,0.001065284,0.000449836
7018,790,0.003297001,0.003460199,0.002478361
123,255,0.001772285,0.001135886,0.000659883
6764,615,0.008714676,0.008501262,0.005433679
1055,593,0.000682354,0.00078699,0.000571609
5373,827,0.004978746,0.004902959,0.005074561
6545,750,0.003171295,0.002889663,0.001625776
367,26,0.003132641,0.004712373,0.003315985
4209,501,0.000136703,0.000141352,3.04E-05
5212,940,0.001168788,0.000543207,0.000613511
854,322,0.000628233,0.001145095,0.000926703
364,578,0.000458777,0.000765294,0.000581265
934,237,0.000496805,0.001057684,0.000444233
1196,662,0.000282764,0.000390172,0.00013715
2130,799,0.00165382,,0.001107633
4593,106,0.001336724,0.000896454,0.000559241
2420,14,0.000160635,0.000249237,0.000103224
7151,815,0.000563204,0.001498014,0.001121014
457,542,0.000588715,0.000501782,0.00039649
6017,680,0.000191242,0.000283539,4.96E-05
822,626,0.001101971,0.000874221,0.00054422
4182,818,0.000346154,0.001000375,0.000206381
7086,911,0.005720139,0.008968294,0.010431796
2375,344,0.00025332,0.000759184,0.000828534
2722,15,0.015293121,0.016715258,0.018188983
1692,79,0.00476414,0.005538553,0.005001903
3734,690,0.002516449,0.002016753,0.001255214
7251,322,0.001021951,0.001314908,0.000645638
2128,543,0.002636224,0.002627641,0.002357364
2496,911,0.003291816,0.00403598,0.003524363
5822,951,0.000276834,0.000366449,
7104,946,0.029867321,0.029643595,0.06268528
2481,750,0.001897454,0.003799409,0.004188508
6066,872,0.005438,0.007220537,0.005434573
3414,747,0.006272107,0.004361689,0.004039854
5462,818,0.006553412,0.004984498,0.003608495
5056,78,0.004446238,0.005650729,0.003818512
7688,830,0.001877815,0.002423704,0.001859576
2505,554,0.000219077,0.000439346,0.00014624
681,31,0.00375852,0.003764689,0.002444089
2596,517,0.033236474,0.029643595,0.009651125
5094,979,0.003692448,0.003672361,0.002302021
1834,561,6.43E-05,0.000192016,6.11E-05
5117,977,0.002943635,0.004404664,0.00342074
6781,518,0.00476861,0.003779203,0.002542824
4291,626,0.000486076,0.000778377,0.000430405
4951,872,0.002497941,0.004033238,0.004523635
3248,500,0.001623631,0.001379699,0.000653148
4169,571,0.015161395,0.00849095,0.008670658
5478,302,0.000385374,0.000406563,0.000132531
6079,680,0.00026831,0.000286996,5.04E-05
2549,32,8.97E-05,0.000146598,3.95E-05
2222,911,0.006798387,0.007956266,0.006480008
2849,40,0.00100103,0.001202494,0.001143664
6471,501,0.001762331,0.001141012,0.001335084
4379,635,0.009620726,0.011793107,0.010147661
3035,618,0.0068326,0.011311591,0.017568141
4564,551,0.000239879,0.000237793,
7201,511,0.001027763,0.00129056,0.000513345
2592,520,0.000792146,0.000346184,6.77E-05
1462,815,0.005844206,0.005778611,0.010123014
1667,945,0.000319093,0.00035587,
5621,157,0.002537519,0.002986431,0.002473146
2817,545,0.001293153,0.001624465,0.001551032
3000,60,0.003681302,0.001517773,
4091,573,0.010595977,0.012310088,0.006059766
6067,229,0.000671595,0.001217604,0.000291199
7198,572,0.000902176,0.001719147,0.000473917
715,898,0.005230129,0.008458346,0.006196767
6039,482,0.000498384,0.001204282,0.000513434
466,970,0.000164032,0.000232697,3.73E-05
5370,860,0.003276348,0.00247404,0.003203601
7105,635,0.01615277,0.019665688,0.014904797
1357,662,0.000211418,,7.62E-05
3011,804,0.000230759,0.0002352,4.92E-05
80,540,0.012474626,0.012327403,0.011031687
310,970,0.000191301,0.000266194,
5427,752,0.006759912,0.005945444,0.008120477
6846,936,0.004649282,0.005500138,0.004509628
4931,938,0.000746876,0.001226902,0.000395983
3640,848,0.000463337,0.000295073,0.000145465
7540,540,0.00809592,0.00759244,0.0049043
3361,911,0.003903031,0.007336676,0.009361446
1633,760,0.000309616,0.000303,0.000149488
5329,18,0.02099657,0.022283077,0.008714765
5491,877,0.011043459,0.017382681,0.028082728
3027,584,0.000411689,,0.000307262
2873,766,0.007004529,0.01095432,0.010908186
949,10,0.003048867,0.005868167,0.004819781
6866,822,0.02632603,0.021442175,0.015780628
1170,58,0.000188828,,
5270,848,0.000440836,,
6580,474,0.002563506,0.002509713,0.000848383
5700,474,0.00072059,0.001026928,0.000388026
5546,752,0.009025931,0.006968916,0.003942817
3993,580,0.000276268,0.000279963,
2406,557,0.000577211,0.001276016,0.00065577
565,818,0.000195175,0.000759095,0.000221848
1665,573,0.009112537,0.011156559,0.007732153
4371,106,0.000477672,0.000756741,0.000409186
2154,514,0.000457287,,
3080,751,8.73E-05,0.000198662,8.39E-05
4635,81,0.001323521,0.001095802,0.001577258
6831,154,0.000191808,0.000413269,0.000179529
5664,577,0.001121134,0.001431167,0.001045197
693,708,0.003083855,0.002824426,0.001860321
3425,860,0.000418901,0.000639856,0.000312746
4348,763,0.001707137,0.002126426,0.000540167
5706,584,0.000223994,0.000148982,3.23E-05
7634,769,0.000576705,0.000692815,0.000791669
5293,860,0.000386089,0.000660598,0.000475526
5392,18,0.018317074,0.029643595,0.019332588
363,636,0.002124459,0.001479954,0.000804901
3539,531,0.000147462,0.00023365,8.11E-05
2243,979,0.003379345,0.003452092,0.00336203
7162,972,0.000598878,0.000543594,0.000331551
5395,943,0.006281555,0.009649783,0.011596799
5023,321,0.00495857,0.00295338,0.003319114
7558,619,0.000146896,,
4817,519,0.003549099,0.004375756,0.002687067
4727,833,0.017185152,0.009939164,0.004527867
6678,5,0.013866067,0.013336152,0.018489301
7795,466,0.006271303,0.004554004,0.001864731
2097,525,0.000568479,0.000720233,0.000524431
2179,339,0.00268656,0.001811177,0.001885831
407,594,0.004543781,0.00562799,0.004113674
3928,18,0.008622199,0.010385126,0.006399036
4935,603,0.003170103,0.006700218,0.002957434
4443,840,0.004357666,0.004759222,0.003045797
567,809,0.003810465,0.00799343,0.014069289
4958,542,0.000583082,0.000865728,0.000323266
394,855,0.03906858,0.029643595,0.052437156
145,469,0.000218987,0.000369877,0.000183851
7196,472,0.005884588,0.004088759,0.003609806
7331,825,0.004332036,0.002061635,0.001667023
1952,905,0.008203954,0.006928116,0.007483333
6847,518,0.000990629,0.001048982,0.000470608
3033,470,0.000114025,,1.69E-05
66,637,0.000962049,0.000982016,0.000257552
6349,825,0.000874251,0.001519144,0.000743836
5098,469,0.000235826,0.000516713,0.000155598
4928,766,0.009447426,0.012262553,0.006276995
6208,811,0.009968758,0.012150824,0.007023394
6576,253,0.000459969,0.000688612,0.000147998
2424,623,0.002538562,0.002247036,0.001844496
7596,964,7.38E-05,,5.30E-05
1073,839,0.004688799,0.004677504,0.006620884
3058,30,0.000659049,0.001394749,0.000478953
3645,103,0.000822037,0.000591219,0.000124633
6772,947,0.022174984,0.024440557,0.028081775
4250,825,0.000667095,0.001281649,0.000546932
78,466,0.002068907,0.00171572,0.000879467
2171,282,0.000951707,0.001825988,0.000717163
2804,478,0.005077541,0.004563332,0.003021956
1911,472,0.002782464,0.0038203,0.007264435
314,751,0.000146747,0.000301093,0.000206828
2197,841,0.000867158,0.000546813,
4149,469,0.000137389,0.000344783,9.01E-05
4645,542,0.000539243,0.000417918,0.000153512
6496,3,7.83E-05,,
434,106,0.000409991,0.000522643,0.000291169
1597,961,0.000576764,,
5526,906,0.0069516,0.006991893,0.005870968
5826,971,0.000417352,0.000364602,0.000222534
1007,918,0.00294584,0.003586233,0.005530804
5839,918,0.000699282,0.001329094,0.000916451
3378,811,0.006383687,0.007404029,0.007976741
2697,518,0.001166165,0.00140965,0.001317769
4363,855,0.03567502,0.029643595,0.033109963
2954,615,0.007368475,0.00598225,0.005684614
568,821,0.004309356,0.004527926,0.00503841
1025,741,0.000108427,,
6924,21,0.006230176,0.00872615,0.004510731
7229,303,0.000181019,,
2646,540,0.005985379,0.004790306,0.003055662
4021,812,0.000352025,0.000550717,0.000152797
1753,522,0.001031667,0.000709802,0.000305772
3166,284,0.000895232,0.001141787,0.00065273
3010,970,0.000187129,0.000229746,6.75E-05
987,603,0.004092753,0.004846305,0.003661901
193,790,0.001789272,0.002490819,0.001286686
7049,64,0.00018996,0.000404328,0.000150651
2425,508,0.000169903,,
4158,691,0.000500232,0.000314891,0.000137627
1627,766,0.005897701,0.007026315,0.002057344
1649,253,0.000481546,0.000417531,0.000140071
3016,248,0.000406444,,0.000116163
1390,626,0.000303417,0.000347167,0.000140995
1682,706,0.000205845,0.000243753,0.000119076
4914,878,0.001433343,0.002168864,0.001678079
6657,839,0.001438528,0.001347721,0.000802308
772,578,0.000297844,0.000436962,0.000119752
3957,464,0.000172496,,
3903,838,0.008002698,0.010411859,0.011878908
2286,91,3.21E-05,0.000127107,2.47E-05
7384,708,0.000890672,0.002047718,0.000814319
5649,593,0.002219439,0.001414836,0.001339078
5190,827,0.003309399,0.006008774,0.004309177
1470,506,0.000214756,0.000145078,2.04E-05
2162,841,0.000407517,0.00029099,
2913,809,0.004980952,0.005682826,0.006044537
7583,78,0.005878359,0.004584044,0.005158097
4647,994,0.000683069,0.000688881,0.00029844
891,81,0.001513362,0.000814408,0.00070554
4582,30,0.000528395,0.001160085,0.000538707
4448,905,0.002841234,0.005905956,0.005931586
3851,627,0.000463814,0.000398517,8.91E-05
4372,958,0.003065288,0.003429323,0.001389176
4550,898,0.003746897,0.004217237,0.002254695
3425,40,0.000468045,0.000605971,0.000263721
1977,81,0.000577033,0.000469178,0.000186563
527,905,0.004356116,0.006348223,0.007227391
4418,916,0.001154304,0.000656188,0.000236958
7749,148,0.000994742,0.000760794,0.000402808
5158,934,0.000419199,0.001122654,0.000457734
6388,61,0.000562847,,
5887,947,0.06219977,0.029643595,0.032745957
4888,918,0.006849557,0.00632748,0.007890999
6409,603,0.002108038,0.002233058,0.00178498
5797,501,0.00127396,0.000520498,0.000289053
6824,500,0.001323342,0.001250029,0.00063324
3318,18,0.017592043,0.00996083,0.007906973
4995,661,0.000203282,,
2108,834,0.001339257,0.001526207,0.000923038
2221,752,0.003339678,0.003745079,0.003776878
1661,815,0.003679693,0.002828211,0.003685951
7614,691,0.000331342,0.000350714,0.000109429
861,848,0.000307232,0.000134319,1.97E-05
1586,22,0.001003802,0.001186162,0.000842035
4975,870,0.00019154,,
7467,640,0.000150889,,
2734,611,0.001246393,0.002350539,0.001474708
5203,766,0.007578999,0.009196013,0.007902801
1492,750,0.014171422,0.022193521,0.015810162
7372,106,0.000533521,0.000715971,0.000356495
2088,2,0.000276506,0.000447243,0.000151485
3062,825,0.003876329,0.002763808,0.001178831
1154,321,0.000221908,0.000563175,0.000240058
31,540,0.007054299,0.008402377,0.009001792
4577,727,0.003733814,0.003334314,0.002472967
3445,751,0.000113624,0.00019604,8.09E-05
7244,727,0.00526315,0.009087294,0.01016286
2395,821,0.008893073,0.009748936,0.007803291
5075,806,0.00015375,,
3324,693,0.000309795,0.000311375,0.000208855
3620,500,0.002649099,0.002234191,0.001038909
3353,542,0.000561357,0.001072019,0.00055027
2855,983,0.000298291,0.000431657,9.40E-05
5111,8,0.000277698,0.00063464,0.000226706
4391,946,0.021488458,0.026754588,0.06590426
2512,866,0.001943499,0.001656741,0.002666831
6277,914,0.000216633,0.000261664,6.68E-05
6007,471,0.008182794,0.014611989,0.011221737
7073,749,0.006471187,0.007908285,0.013014793
3288,78,0.004603028,0.008415312,0.008914053
889,21,0.002716631,0.00622198,0.003590405
1570,344,0.000140429,0.00081709,0.000436604
1997,512,0.000443488,0.000506371,0.000165164
740,850,0.003976882,0.004848987,0.005073339
61,825,0.001995355,0.00346151,0.002061129
4983,775,0.001697719,0.001931369,0.000628054
5186,172,7.61E-05,,1.25E-05
7118,20,0.000739247,0.000568628,0.000223398
7194,18,0.026440084,0.029643595,0.014073461
5656,526,0.000801802,,
290,632,0.000123948,0.000128537,1.54E-05
394,826,0.007443398,0.012085974,0.013062239
6694,321,0.000509322,0.000727385,0.000369638
5814,753,0.001180887,0.001325309,0.000294358
3972,958,0.001646906,0.002456427,0.001305848
1383,111,0.002863616,,
1999,841,0.000144482,0.000185192,
3278,758,0.0008111,0.001510799,0.001068682
2271,708,0.00134474,0.001440585,0.000689894
59,977,0.003198057,0.004045576,0.002860874
3694,910,0.001352727,0.001036018,
2165,541,0.0012016,0.001258761,0.000849485
2767,229,0.001020849,0.001354039,0.000834644
4283,61,0.000541061,0.000328779,0.000108014
6753,262,0.000829816,0.000937045,0.000552565
4694,823,0.010941863,0.01580432,0.025093675
264,515,0.003122211,0.003865212,0.003432185
507,748,0.000721693,0.001773596,0.000737757
3527,508,0.000156671,,
3788,764,5.78E-05,,
1650,818,0.002002984,0.002912343,0.002212614
1024,979,0.001455188,0.001655221,0.000691831
728,793,0.004745632,0.010029018,0.003063619
5767,819,0.02394569,0.029643595,0.05686319
636,148,0.000796586,0.000656128,0.000277936
1821,527,0.00032115,0.000381231,0.000301033
3445,32,9.41E-05,0.000149965,4.16E-05
5836,23,0.000645101,,
3326,165,7.19E-05,,
7727,462,0.000113891,0.000322431,0.000124693
4253,913,0.001954049,0.001794905,0.001680136
6452,753,0.00233987,0.002326846,0.00152421
5693,680,0.000190079,0.000385612,6.80E-05
5190,710,0.000222355,,9.15E-05
3379,792,0.000570655,0.000682205,0.000263184
2871,1,0.024424106,0.029637545,0.025832385
2811,691,0.000644356,0.000604033,0.00029695
4447,603,0.006919354,0.006731689,0.004802644
1416,2,0.000416458,0.000543118,0.000190437
4640,339,0.000891924,0.001201958,0.00076595
3202,11,0.03366795,0.029643595,0.020455688
1566,706,6.18E-05,0.000232607,6.05E-05
7766,977,0.003953487,0.003935754,0.002758324
7055,44,0.00011534,0.000255078,0.000134587
2160,21,0.004829586,0.004744828,0.004207999
4993,60,0.00017786,0.000336021,7.13E-05
998,793,0.000928372,0.00167641,0.001525074
6929,963,0.00153771,0.001409888,0.000989676
1635,818,0.000409573,0.000841558,0.000203431
132,838,0.0365842,0.029643595,0.023228765
3004,53,5.66E-05,0.000221282,0.000120974
412,501,0.000282884,0.000229031,0.00013721
6991,946,0.022034377,0.026181072,0.029984146
2212,690,0.000545561,0.000836253,0.00033772
6935,470,0.00010565,,1.69E-05
2885,819,0.23057187,0.029643595,0.050014496
179,910,0.001064271,0.00097701,0.000396311
2655,337,0.000542164,0.000280052,0.000138909
75,951,0.000150949,0.000229478,
3922,789,0.00040099,0.000726968,0.000365317
5813,915,0.002107203,0.001073241,0.000493407
5765,983,0.001477748,0.001161993,0.000676841
263,4,0.002131015,0.001524776,0.001488566
2146,693,0.000392646,0.000546277,0.000201076
3297,469,0.000341654,0.00056687,0.000356972
7526,855,0.04643333,0.029643595,0.019436598
3931,833,0.005045503,0.007191032,0.007409126
4088,963,0.000404358,0.000983059,0.000366956
1020,943,0.008391768,0.011375696,0.007680625
5765,913,0.003778428,0.003862739,0.002994329
6788,157,0.015627265,0.029643595,0.02253753
5802,905,0.022119343,0.015136004,0.019507974
2908,747,0.102760166,0.029643595,0.030540615
1435,466,0.001965642,0.001361162,0.000857234
4682,46,0.001286775,0.001084328,0.000772655
147,799,0.000779599,0.000411451,0.000266939
6200,936,0.003840059,0.004478067,0.002327114
7429,821,0.00186646,0.002628237,0.003850222
6189,472,0.005294442,0.008689433,0.01041624
1925,877,0.022968322,0.021903783,0.0204117
6257,637,0.00048551,0.000556529,0.00015524
718,898,0.002492219,0.003036887,0.002375811
1856,614,0.002805531,0.003504694,0.004560024
5361,906,0.013474166,0.011933506,0.014699191
512,818,0.001966536,0.002653539,0.001166076
1220,819,0.020021468,0.029643595,0.006998509
3079,111,0.001054347,0.000519574,0.000248522
6947,970,0.000274837,0.000343174,7.31E-05
7339,321,0.00022608,0.000527114,0.000196993
3564,5,0.016288608,0.014333725,0.010975391
7092,65,0.000109546,,
7700,895,0.008131683,0.011342049,0.011284083
7050,354,0.000701845,0.000322908,0.000193357
4636,525,0.000159681,0.000234067,3.12E-05
1501,766,0.006929159,0.00793618,0.002216905
4861,804,0.000167608,0.000270128,6.03E-05
5709,26,0.010076731,0.011910468,0.006410211
6186,516,0.000649244,0.00060299,0.000296325
7255,958,0.001283526,0.001785427,0.001032442
4520,339,0.001262754,0.001443803,0.001763433
1915,515,0.00239715,0.003113598,0.00430119
6438,905,0.008618027,0.009567946,0.00814271
2732,905,0.004465818,0.004187286,0.003803134
2727,951,0.000343323,0.000629395,
3849,510,0.000615895,0.000566363,0.000221521
5791,25,0.000135094,0.000320107,8.05E-05
6228,815,0.002507687,0.003025621,0.00380826
6657,561,0.000314206,0.000523716,0.000130624
4295,25,0.000205994,0.000286132,0.000160366
4770,992,8.73E-05,,
2045,863,0.000457585,0.000500113,0.000287354
3554,612,0.00030306,,
7160,972,0.000406057,0.000371873,0.000272185
6675,727,0.002989441,0.004505605,0.004466504
2522,936,0.026061893,0.029643595,0.023638278
150,939,0.007404715,0.009297818,0.004600704
926,249,0.000134885,0.000305325,0.000132144
1024,939,0.004247367,0.005675614,0.002548009
4088,977,0.002251297,0.00470224,0.002207995
6989,939,0.005751848,0.010847598,0.005408227
4043,536,0.001049519,0.001414895,0.000241429
3870,908,0.001876891,0.000925928,0.000419796
5844,501,0.000424325,0.000360996,0.000182986
5600,804,0.000182092,0.000318825,0.000113348
7520,472,0.010754019,0.009881467,0.010228723
5914,961,0.000366867,,0.000216097
4256,262,0.000605285,0.00108406,0.00081262
6648,53,4.46E-05,0.000271857,9.10E-05
2100,22,0.004697353,0.004755557,0.005914956
6866,983,0.000833869,0.000914782,0.000190943
6750,971,0.000113797,0.000222594,7.07E-05
2405,826,0.003117949,0.00448674,0.003708124
1094,834,0.000833452,0.001315862,0.000688404
592,470,9.15E-05,,4.50E-05
5081,878,0.001473814,0.00290224,0.001648933
4653,979,0.002606869,0.002041191,0.002182365
886,540,0.011549294,0.010035753,0.008436441
3616,643,0.000650525,0.000717729,0.001028895
4054,833,0.010206521,0.011177987,0.00883162
6134,913,0.005785286,0.004804254,0.005379498
4380,255,0.000275016,0.000490874,0.000198066
2965,960,0.000134379,,3.48E-05
2065,519,0.003436178,0.004160941,0.002899855
5824,908,0.00072819,0.001156449,0.000459701
4348,898,0.001171321,0.001668453,0.000758082
2480,69,5.70E-05,,
4569,339,0.005750179,0.002910376,0.00188607
3423,41,0.00021559,0.000323176,0.000181288
3376,540,0.013318926,0.012360334,0.004729509
7553,758,0.001189768,0.001322597,0.000753403
692,751,0.00017038,0.00031051,0.000121087
4847,790,0.001289457,0.001498014,0.000620902
48,766,0.008246541,0.021927506,0.001202166
2589,684,8.59E-05,0.000212014,6.57E-05
3567,571,0.004205108,0.004645705,0.003382564
1802,823,0.007838368,0.009361059,0.008892119
5408,643,0.000489056,0.000623673,0.000493109
351,830,0.002778173,0.002933174,0.002291054
2964,554,0.000505656,0.000570416,0.000175178
7474,898,0.003352016,0.005179942,0.00184387
4384,947,0.03210464,0.029643595,0.025643945
6136,872,0.003849864,0.005605698,0.002982408
4572,298,0.000924796,0.001349688,0.000734478
2291,478,0.003356993,0.003397912,0.002275854
6419,12,0.005504549,0.0032956,0.001111597
1371,972,0.00192821,0.000958711,0.00091067
2768,693,5.16E-05,,4.88E-05
7,854,0.000286341,,5.01E-05
677,811,0.008506149,0.006917119,0.006170243
6843,292,0.00100416,,0.000353575
3798,792,0.000305116,0.000370592,8.96E-05
2014,768,0.0013569,0.001147121,0.00072512
5163,30,0.001055747,0.001324236,0.000732094
4099,861,0.000718713,0.000451148,0.00032711
3865,608,0.003785729,0.00432694,0.003328443
5428,710,0.000353932,0.000350893,0.000265181
2858,580,0.002721787,0.001072437,0.001247436
2820,727,0.009135336,0.008148402,0.008481115
289,618,0.006559432,0.01277563,0.005099654
3894,878,0.002718419,0.002169132,0.00182119
5126,248,0.001579344,,0.000882357
4214,527,0.000180066,0.000321865,0.000190288
6638,282,0.000748009,0.001362532,0.000355095
2347,5,0.010163873,0.008513421,0.004811078
4155,46,0.001071632,0.000888288,0.001084298
5276,141,0.000267416,0.000320107,9.92E-05
5978,915,0.000154197,0.000230014,7.25E-05
5416,540,0.004159451,0.005899847,0.007844865
5359,337,0.00042814,0.000289351,0.000141472
4217,554,0.000636429,0.000625938,0.000341773
4358,913,0.001155406,0.00088793,0.000585407
6160,819,0.014944971,0.026262224,0.009096891
5042,908,0.004563391,0.002879947,0.002964526
2887,594,0.001260072,0.002212554,0.001722068
4134,60,0.000113306,0.000146866,3.68E-05
6591,963,0.001572758,0.001954943,0.001076937
6726,463,0.000191092,0.000275016,4.22E-05
4812,298,0.000970572,0.000998735,0.000654221
363,10,0.0075939,0.005283952,0.003111482
2115,918,0.000657231,0.001320541,0.00105238
1173,24,0.000113322,0.000243396,6.61E-05
6406,81,0.000652313,0.000374407,0.000584692
3772,471,0.002768099,0.004585087,0.00783965
901,12,0.001457512,0.002735376,0.000914574
6784,482,0.000548214,0.001160085,0.000519782
5602,765,0.000784755,0.00077185,0.000423849
7108,823,0.015630543,0.01013422,0.007189244
7205,767,0.011610508,0.011845201,0.009928316
4374,64,0.000150234,0.000264168,8.47E-05
6196,865,0.010436714,0.006716549,0.006782919
629,471,0.005559206,0.007354081,0.006091505
5110,757,0.001480311,0.001253605,0.000738949
4045,594,0.001880407,0.001800865,0.001060724
1590,841,0.000304848,0.000366747,8.74E-05
4101,24,0.000197887,0.000338763,8.47E-05
1255,2,0.001480967,0.000740469,0.000582248
5075,554,0.000288129,0.000556171,0.000219762
7800,993,0.024893194,0.025364578,0.032155722
7133,766,0.010227233,0.010358751,0.005021483
6384,44,0.000441402,0.000348538,0.000235051
1776,626,0.000360698,0.000397623,0.000134498
4100,573,0.007685363,0.014790535,0.014401823
5020,623,0.002097249,0.001699388,0.001616776
6323,40,0.000444025,0.000877291,0.000523776
3268,854,0.00042817,,0.000133783
4104,947,0.02124685,0.019141763,0.016058266
2485,643,0.000235289,0.000294477,0.000307888
7593,508,0.0006046,,
5047,541,0.00292486,0.001704335,0.000726521
7661,571,0.001117945,0.001366645,0.001122385
3213,741,0.000183076,,
7760,553,0.003048033,0.003151208,0.002369642
4542,792,0.000303477,0.000462741,0.00014466
1933,284,0.000749648,0.002064496,0.000763088
3432,79,0.002781302,0.004078329,0.004024744
443,789,5.46E-05,0.00025177,7.19E-05
2604,5,0.030211598,0.02648735,0.043451995
5047,31,0.009408504,0.006600678,0.003261328
1728,855,0.04338506,0.029643595,0.11103591
3221,955,0.00017795,,
5230,262,0.000680476,0.000808716,0.000269681
3325,822,0.012539983,0.016068757,0.00898698
2454,916,0.002134591,0.001628548,0.001778722
7651,282,0.000727177,0.001032263,0.000405222
2983,612,0.00043276,0.00031054,
7532,608,0.00232771,0.003089637,0.003695726
1917,860,0.001860708,0.002070099,0.001960367
1757,517,0.005323082,0.008410096,0.008351505
5983,611,0.001587927,0.001932651,0.001089931
1298,593,0.000590205,0.000637561,0.000445277
3977,815,0.001152635,0.001873016,0.000961334
4079,684,6.25E-05,0.000207901,7.19E-05
7224,53,0.000228256,0.000416368,0.000297606
7187,10,0.003963739,0.003585279,0.001431614
5164,61,0.000234753,,
3842,21,0.003982931,0.00521642,0.003042519
3586,935,0.007532358,0.008014083,0.008170605
1893,535,0.000459701,0.000248075,0.000101964
2232,849,0.001296699,0.001893282,0.001083821
2932,317,0.000199348,0.00016889,6.34E-05
2659,906,0.013152957,0.011335999,0.010577977
5620,809,0.00333637,0.005703747,0.003748149
2155,850,0.001635611,0.0024921,0.001284778
1089,854,0.000837177,0.000462592,0.000272721
6197,769,0.001008719,0.001165599,0.001158267
7200,1,0.007675201,0.010040045,0.013289362
5274,863,0.001034677,0.000645459,0.000414729
6522,580,0.000200689,,
3846,727,0.004496545,0.005757451,0.007248253
7740,863,0.000184208,0.000274748,9.13E-05
890,26,0.003839433,0.007091194,0.005949676
3498,554,0.001347691,0.001058608,0.000721842
1727,248,0.000616908,0.00044471,0.000274509
3492,878,0.001290888,0.002013952,0.001416534
3874,24,0.000487596,0.000477314,0.00015685
3277,758,0.000397623,0.000576049,0.000364631
2702,262,0.000199288,0.000448138,0.000180274
1427,237,0.000933647,0.001676917,0.001631081
991,937,0.000238985,0.000387639,0.000127167
2504,680,7.55E-05,0.000330597,3.52E-05
7629,136,0.000112767,,
2363,811,0.012069821,0.013773978,0.013537496
2430,154,0.000401109,0.000426322,0.000138581
4192,799,0.001044124,,0.000643879
1439,462,0.000713557,0.00058651,0.000260562
1236,41,0.000392735,0.00049904,0.000580847
2877,81,0.000356704,0.000525206,0.000515938
3771,79,0.004027754,0.006930083,0.007820457
2052,830,0.02007544,0.018393755,0.025429368
1413,855,0.032683194,0.029643595,0.03567782
6537,571,0.002499461,0.002064169,0.001454741
6214,855,0.07428369,0.029643595,0.07053918
4100,827,0.001995474,0.005059093,0.003772616
300,943,0.007747471,0.008856475,0.011431873
6823,958,0.001582444,0.001820028,0.000519007
644,541,0.0005171,0.000720233,0.000347406
5897,60,0.000144094,0.000301152,9.82E-05
6488,906,0.00233838,0.002329856,0.001985908
4886,919,0.002449304,0.003246725,0.001504153
4793,141,0.000295669,0.000249028,8.70E-05
3889,172,0.000348926,,
3575,516,0.000233382,0.00038287,0.000142485
3594,947,0.06500214,0.029643595,0.025714517
1848,482,0.000791132,0.001649201,0.000753254
5964,947,0.0224033,0.026872993,0.013539165
2171,317,0.000292659,0.000514209,0.000333667
4699,918,0.005160451,0.004265487,0.003976941
943,468,0.000119993,,
333,951,0.000145465,0.000414878,4.08E-05
1389,771,0.000199646,,
3698,15,0.015940279,0.014485627,0.023763865
1650,754,0.01885727,0.025448054,0.015542239
2820,237,0.000962943,0.001068384,0.000844121
7087,811,0.016257972,0.02192673,0.016288549
1349,577,0.001401931,0.001656115,0.001265079
1921,788,0.012037367,0.006955832,0.013415962
5539,61,0.000766248,,0.000210613
910,557,0.000881612,0.001152664,0.000439018
1335,40,0.000279427,0.000463456,0.000248402
801,17,0.001285166,0.002530724,0.002624035
6662,510,0.001865089,0.001839757,0.000991613
4850,918,0.005003452,0.003633261,0.00314045
6298,435,0.000297874,,
2623,623,0.003745586,0.003877521,0.003469884
2832,788,0.010255665,0.006701291,0.007069498
5538,788,0.011706263,0.009184271,0.004127652
454,919,0.002674371,0.004762352,0.004530758
2340,947,0.034525573,0.029643595,0.030053854
6515,838,0.00486064,0.005940646,0.00705412
1620,859,0.003361732,0.004342228,0.004119009
7376,727,0.003492057,0.00356409,0.003344238
3963,711,0.000171542,0.000418574,0.000280023
6496,227,0.0001387,,
29,839,0.002242178,0.002609849,0.00264883
1070,750,0.006132007,0.012178212,0.008636117
3657,1,0.005179614,0.007987022,0.003204078
6852,302,0.000201672,0.000176996,3.19E-05
5897,79,0.003048539,0.005357713,0.006645501
6582,708,0.011300564,0.005585313,0.006821662
