Value,Row,Column
1.2410051941593191e-38,10.0,54.0
1.4382606540481592e-38,10.0,55.0
1.41443493677863e-38,10.0,56.0
1.4118849939630982e-38,10.0,57.0
1.3667274503009988e-38,10.0,58.0
1.2487093929863306e-38,10.0,59.0
-3.487848132766656e-38,10.0,60.0
1.1625296775602007e-38,10.0,61.0
1.5383303201123695e-38,10.0,62.0
1.1830557573357842e-38,10.0,63.0
1.322680856061416e-38,11.0,0.0
1.181533807073681e-38,11.0,1.0
1.3852080547082074e-38,11.0,2.0
1.2169855371823274e-38,11.0,3.0
1.2983540344610444e-38,11.0,4.0
1.4090983718369419e-38,11.0,5.0
1.3599528728752205e-38,11.0,6.0
1.4780213769346044e-38,11.0,7.0
1.4760228450647844e-38,11.0,8.0
1.2288101140138396e-38,11.0,9.0
-1.1954365095277868e-38,11.0,10.0
1.3984457009111446e-38,11.0,11.0
1.2481598037286224e-38,11.0,12.0
1.4264809187675055e-38,11.0,13.0
-1.1178439510910395e-38,11.0,14.0
1.2603326032285192e-38,11.0,15.0
1.2298068576115138e-38,11.0,16.0
-2.973986660964581e-38,11.0,17.0
1.0916678359072984e-38,11.0,18.0
1.432963325463472e-38,11.0,19.0
1.3617256555624378e-38,11.0,20.0
1.4256384581307534e-38,11.0,21.0
1.243159550418372e-38,11.0,22.0
1.2179427641633077e-38,11.0,23.0
1.1881026738848965e-38,11.0,24.0
1.4988497167889428e-38,11.0,25.0
1.2371622732507548e-38,11.0,26.0
1.2804193759355368e-38,11.0,27.0
1.3818024790503588e-38,11.0,28.0
1.283085766653454e-38,11.0,29.0
1.3253031058777072e-38,11.0,30.0
9.735127316028191e-39,11.0,31.0
-1.3802551652860513e-39,11.0,32.0
1.2615038084850019e-38,11.0,33.0
1.4268849131147703e-38,11.0,34.0
1.3914676549483463e-38,11.0,35.0
1.3004185674885342e-38,11.0,36.0
1.2629676048608356e-38,11.0,37.0
1.2330262007034536e-38,11.0,38.0
-1.4918704096575266e-38,11.0,39.0
1.376158889615137e-38,11.0,40.0
1.1407553211125967e-38,11.0,41.0
1.4986224261780293e-38,11.0,42.0
-1.2925837676446477e-38,11.0,43.0
1.3545332109345978e-38,11.0,44.0
1.2580107918029794e-38,11.0,45.0
1.3249023345169103e-38,11.0,46.0
1.3014478212105808e-38,11.0,47.0
1.2689507289139632e-38,11.0,48.0
1.3856517058020126e-38,11.0,49.0
9.750286562815257e-39,11.0,50.0
1.1010974535334329e-38,11.0,51.0
6.641096740559068e-39,11.0,52.0
1.362722679419805e-38,11.0,53.0
-1.2489043136027181e-38,11.0,54.0
1.2999510943208354e-38,11.0,55.0
1.3858256069414353e-38,11.0,56.0
1.521261103518429e-38,11.0,57.0
1.3298297203070156e-38,11.0,58.0
-1.2225203858567176e-38,11.0,59.0
6.584258673547589e-39,11.0,60.0
1.2857806037301972e-38,11.0,61.0
1.509139171152787e-38,11.0,62.0
1.2313529102072034e-38,11.0,63.0
-1.2120922029449052e-38,12.0,0.0
-1.2658219097028188e-38,12.0,1.0
-1.3887240526850448e-38,12.0,2.0
-1.3022604341900427e-38,12.0,3.0
-1.3734266378693965e-38,12.0,4.0
-1.466812670778163e-38,12.0,5.0
-1.3229382745893126e-38,12.0,6.0
-1.4340546567074883e-38,12.0,7.0
-1.3295552059378544e-38,12.0,8.0
-1.2742940200882802e-38,12.0,9.0
-1.0626833784712038e-38,12.0,10.0
-1.353622787322326e-38,12.0,11.0
-1.3135438295546326e-38,12.0,12.0
-1.4571260550136714e-38,12.0,13.0
-1.266677402415289e-38,12.0,14.0
-1.2517904279198415e-38,12.0,15.0
-1.315058072675182e-38,12.0,16.0
1.3744355727637103e-38,12.0,17.0
-1.0576217482882162e-38,12.0,18.0
-1.3911345663033763e-38,12.0,19.0
-1.3619617743536765e-38,12.0,20.0
-1.3237636393848e-38,12.0,21.0
1.3074790098010348e-38,12.0,22.0
1.3025506431020044e-38,12.0,23.0
-1.2347830085881777e-38,12.0,24.0
-1.5020942832532405e-38,12.0,25.0
-1.2362095304248603e-38,12.0,26.0
-1.2623409441875895e-38,12.0,27.0
-1.2746537334040724e-38,12.0,28.0
-1.26804114608077e-38,12.0,29.0
-1.4894963297992675e-38,12.0,30.0
-7.83086499779866e-39,12.0,31.0
-2.138968600616223e-39,12.0,32.0
-1.42408273657566e-38,12.0,33.0
-1.414253748887193e-38,12.0,34.0
-1.477899043578669e-38,12.0,35.0
-1.3811147217640681e-38,12.0,36.0
-1.2014763861687197e-38,12.0,37.0
-1.3150482635859317e-38,12.0,38.0
-1.1629301686613048e-38,12.0,39.0
-1.3120501855215088e-38,12.0,40.0
-1.1983266876104568e-38,12.0,41.0
-1.458254800926685e-38,12.0,42.0
1.1244653665946671e-38,12.0,43.0
-1.3434346468374524e-38,12.0,44.0
-1.3838695344150843e-38,12.0,45.0
-1.2626268090743118e-38,12.0,46.0
-1.4169306493435926e-38,12.0,47.0
-1.2024757922334761e-38,12.0,48.0
-1.2438090522565867e-38,12.0,49.0
5.960135751820423e-39,12.0,50.0
-1.0730517259385896e-38,12.0,51.0
-7.618663568749025e-39,12.0,52.0
-1.3816508585565188e-38,12.0,53.0
1.225818622052199e-38,12.0,54.0
-1.4072733207170052e-38,12.0,55.0
-1.3728376721248407e-38,12.0,56.0
-1.406009629761877e-38,12.0,57.0
-1.3720034791490282e-38,12.0,58.0
-1.1298009506274303e-38,12.0,59.0
-3.0131280099297947e-38,12.0,60.0
-1.2491244575914636e-38,12.0,61.0
-1.4423488021879804e-38,12.0,62.0
-1.2381744311315366e-38,12.0,63.0
-1.2805323205917614e-38,13.0,0.0
-1.3808561821974002e-38,13.0,1.0
-1.411064813971929e-38,13.0,2.0
-1.2755804120785304e-38,13.0,3.0
-1.2434609697180484e-38,13.0,4.0
-1.3451134023977135e-38,13.0,5.0
-1.4071379552853514e-38,13.0,6.0
-1.4125748531970853e-38,13.0,7.0
-1.3179053710248436e-38,13.0,8.0
-1.4308357340050877e-38,13.0,9.0
-1.1069304985210314e-38,13.0,10.0
-1.3206614448444776e-38,13.0,11.0
-1.3286227819396927e-38,13.0,12.0
-1.4545112320792412e-38,13.0,13.0
1.22455338966876e-38,13.0,14.0
1.2576139440778826e-38,13.0,15.0
-1.3356790203568003e-38,13.0,16.0
1.5656171044589345e-38,13.0,17.0
-1.2325936198675166e-38,13.0,18.0
-1.404214566429077e-38,13.0,19.0
-1.3393494414244063e-38,13.0,20.0
-1.3887885124144037e-38,13.0,21.0
-1.3375116384884443e-38,13.0,22.0
-1.3179597414052594e-38,13.0,23.0
1.1707679112319663e-38,13.0,24.0
-1.475846141328433e-38,13.0,25.0
1.2306217126685187e-38,13.0,26.0
-1.1315185221551532e-38,13.0,27.0
-1.4078761593163578e-38,13.0,28.0
-1.270577216041505e-38,13.0,29.0
-1.4925278988969878e-38,13.0,30.0
-9.165694270766694e-39,13.0,31.0
1.98338943861456e-39,13.0,32.0
-1.4187108589126708e-38,13.0,33.0
-1.4156487415084282e-38,13.0,34.0
-1.4598144461174785e-38,13.0,35.0
-1.3818995890339365e-38,13.0,36.0
-1.3154814049412545e-38,13.0,37.0
-1.4414134354630436e-38,13.0,38.0
-1.2250508506235954e-38,13.0,39.0
-1.4012966426368134e-38,13.0,40.0
-1.0250714066499543e-38,13.0,41.0
-1.5111672704202044e-38,13.0,42.0
1.0753313582803532e-38,13.0,43.0
-1.2015702731658294e-38,13.0,44.0
-1.2805295179948328e-38,13.0,45.0
-1.1967991321544963e-38,13.0,46.0
-1.4614213150665198e-38,13.0,47.0
-1.1626042266385028e-38,13.0,48.0
-1.4014102879422702e-38,13.0,49.0
7.752689359070908e-39,13.0,50.0
1.0858366126077035e-38,13.0,51.0
-7.736219898219698e-39,13.0,52.0
-1.4071984913790103e-38,13.0,53.0
1.2047981641784017e-38,13.0,54.0
-1.347106889593062e-38,13.0,55.0
-1.3505095225241355e-38,13.0,56.0
-1.4787112361685915e-38,13.0,57.0
-1.3070733338956127e-38,13.0,58.0
-1.2794699962259568e-38,13.0,59.0
-2.4200043325707294e-38,13.0,60.0
-1.316477868279236e-38,13.0,61.0
-1.5687340126331322e-38,13.0,62.0
-1.1987098026106032e-38,13.0,63.0
1.2170181874365462e-38,14.0,0.0
1.1816009292701222e-38,14.0,1.0
1.350865452334074e-38,14.0,2.0
1.2495113560974636e-38,14.0,3.0
1.357458141219183e-38,14.0,4.0
1.491065083430079e-38,14.0,5.0
1.3682674773132918e-38,14.0,6.0
1.304296660988553e-38,14.0,7.0
1.329184702623887e-38,14.0,8.0
1.2154215479662945e-38,14.0,9.0
-1.228278881766014e-38,14.0,10.0
1.2927282415163196e-38,14.0,11.0
1.4037079970342236e-38,14.0,12.0
1.4587179300691443e-38,14.0,13.0
1.4075057961322367e-38,14.0,14.0
-1.007586564931495e-38,14.0,15.0
1.3248936464664314e-38,14.0,16.0
7.410349341639426e-39,14.0,17.0
1.0176209829748321e-38,14.0,18.0
1.2597429368347313e-38,14.0,19.0
1.4786850318873087e-38,14.0,20.0
1.3914811074136038e-38,14.0,21.0
1.0389530896270952e-38,14.0,22.0
-1.2375885482436024e-38,14.0,23.0
1.271810078430418e-38,14.0,24.0
1.5090842402529855e-38,14.0,25.0
1.2169650782247483e-38,14.0,26.0
1.1781318747918397e-38,14.0,27.0
1.311256069681776e-38,14.0,28.0
1.3155450238915349e-38,14.0,29.0
1.350436795133837e-38,14.0,30.0
9.397124317343795e-39,14.0,31.0
4.066926875877486e-39,14.0,32.0
1.3153295041877217e-38,14.0,33.0
1.3592986066222272e-38,14.0,34.0
1.3803546574770184e-38,14.0,35.0
1.2872488842611167e-38,14.0,36.0
1.3131472620892287e-38,14.0,37.0
1.2816708755940253e-38,14.0,38.0
1.1611220732527865e-38,14.0,39.0
1.3603400516409134e-38,14.0,40.0
1.171564549408935e-38,14.0,41.0
1.4712622137919337e-38,14.0,42.0
1.2512160356793148e-38,14.0,43.0
1.3280685683970522e-38,14.0,44.0
1.3858739517384545e-38,14.0,45.0
1.3461751662441324e-38,14.0,46.0
1.3492643287087365e-38,14.0,47.0
1.2474553709906063e-38,14.0,48.0
1.3712603705733967e-38,14.0,49.0
-2.5372167833982574e-38,14.0,50.0
1.1545830540988611e-38,14.0,51.0
6.526107589875038e-39,14.0,52.0
1.259547175439265e-38,14.0,53.0
1.2962725457221364e-38,14.0,54.0
1.321800139976588e-38,14.0,55.0
1.463451936671173e-38,14.0,56.0
1.5420146140347723e-38,14.0,57.0
1.4149528566910445e-38,14.0,58.0
-1.175897924780013e-38,14.0,59.0
-7.565568369935758e-39,14.0,60.0
1.2803676680222033e-38,14.0,61.0
1.396353982693447e-38,14.0,62.0
1.3606355854870395e-38,14.0,63.0
-1.2683156604499312e-38,15.0,0.0
-1.3120835364249597e-38,15.0,1.0
-1.4095856033129876e-38,15.0,2.0
-1.2408055091281529e-38,15.0,3.0
-1.3439566305154134e-38,15.0,4.0
-1.3416426663612738e-38,15.0,5.0
-1.2977102779465336e-38,15.0,6.0
-1.3696216921492153e-38,15.0,7.0
-1.315506207924073e-38,15.0,8.0
-1.3283988544450935e-38,15.0,9.0
1.1730064855287252e-38,15.0,10.0
-1.2542697452927714e-38,15.0,11.0
-1.2774529672164076e-38,15.0,12.0
-1.5489204931266578e-38,15.0,13.0
-1.188549968354709e-38,15.0,14.0
-1.1505103202421475e-38,15.0,15.0
-1.2383641669436062e-38,15.0,16.0
4.724026554365608e-39,15.0,17.0
-1.2737934762768234e-38,15.0,18.0
-1.2794997037534005e-38,15.0,19.0
-1.323142864165104e-38,15.0,20.0
-1.358171262007678e-38,15.0,21.0
-1.0641253145909941e-38,15.0,22.0
-1.2890370812314416e-38,15.0,23.0
-1.1304913703808031e-38,15.0,24.0
-1.4098036453540365e-38,15.0,25.0
-1.0371669946044668e-38,15.0,26.0
-1.2217443467671745e-38,15.0,27.0
-1.2917996010240115e-38,15.0,28.0
-1.1903946376531462e-38,15.0,29.0
-1.4863620455241122e-38,15.0,30.0
-8.748429627044694e-39,15.0,31.0
8.113237848747826e-41,15.0,32.0
-1.3994231065900112e-38,15.0,33.0
-1.5260503212799518e-38,15.0,34.0
-1.5072872151023354e-38,15.0,35.0
-1.331620019225037e-38,15.0,36.0
-1.3614390900264834e-38,15.0,37.0
-1.4032828430801474e-38,15.0,38.0
1.2212499686689607e-38,15.0,39.0
-1.2763425783132766e-38,15.0,40.0
-1.0330208327082225e-38,15.0,41.0
-1.4166313319916128e-38,15.0,42.0
-1.1907579943449456e-38,15.0,43.0
-1.219766694244473e-38,15.0,44.0
-1.300316132570792e-38,15.0,45.0
-1.1678415796489168e-38,15.0,46.0
-1.418751076178597e-38,15.0,47.0
-1.2412149685394286e-38,15.0,48.0
-1.3713747165280856e-38,15.0,49.0
2.703508031380605e-38,15.0,50.0
1.1608408326509965e-38,15.0,51.0
-7.963621211711865e-39,15.0,52.0
-1.3691525374233593e-38,15.0,53.0
1.3873739016146678e-38,15.0,54.0
-1.3337577000323645e-38,15.0,55.0
-1.5059645294818592e-38,15.0,56.0
-1.4096461394066464e-38,15.0,57.0
-1.4075719374197528e-38,15.0,58.0
1.1232909383517165e-38,15.0,59.0
2.2128432339674237e-38,15.0,60.0
-1.3054346554714313e-38,15.0,61.0
-1.3750826923945355e-38,15.0,62.0
-1.350444222015698e-38,15.0,63.0
-1.210824308094384e-38,16.0,0.0
-1.2678530918268576e-38,16.0,1.0
-1.4455147558084295e-38,16.0,2.0
-1.2458321068495324e-38,16.0,3.0
-1.3020495387711618e-38,16.0,4.0
-1.3951696052313996e-38,16.0,5.0
-1.228591511453405e-38,16.0,6.0
-1.3454902115547705e-38,16.0,7.0
-1.360338930602142e-38,16.0,8.0
-1.4105544610712218e-38,16.0,9.0
1.1692762290166926e-38,16.0,10.0
-1.350752367548003e-38,16.0,11.0
-1.3658981618698114e-38,16.0,12.0
-1.394364559263645e-38,16.0,13.0
1.1840464753500619e-38,16.0,14.0
1.1796542454434822e-38,16.0,15.0
-1.2865024125691709e-38,16.0,16.0
6.60110788628263e-39,16.0,17.0
-1.1686874034019833e-38,16.0,18.0
-1.42123852108262e-38,16.0,19.0
-1.3276233758749362e-38,16.0,20.0
-1.512712342106969e-38,16.0,21.0
1.0893708274645771e-38,16.0,22.0
1.787731038585511e-38,16.0,23.0
-1.0785029170946596e-38,16.0,24.0
-1.4252250750837776e-38,16.0,25.0
-1.3105550000600742e-38,16.0,26.0
-1.1494303395156923e-38,16.0,27.0
-1.4159711802850694e-38,16.0,28.0
-1.2503007075224178e-38,16.0,29.0
-1.4339484382838924e-38,16.0,30.0
-7.879536297360055e-39,16.0,31.0
-1.722358363277062e-39,16.0,32.0
-1.3560177465277035e-38,16.0,33.0
-1.356194170004362e-38,16.0,34.0
-1.4709735463082828e-38,16.0,35.0
-1.3592747845483337e-38,16.0,36.0
-1.2068817548650062e-38,16.0,37.0
-1.3110383079004198e-38,16.0,38.0
1.2477211973092887e-38,16.0,39.0
-1.3177006413192057e-38,16.0,40.0
-1.0582454662346871e-38,16.0,41.0
-1.3775529013274473e-38,16.0,42.0
1.2860726343301624e-38,16.0,43.0
-1.3411743524144965e-38,16.0,44.0
-1.2538092786173943e-38,16.0,45.0
-1.1775691133285668e-38,16.0,46.0
-1.3402684129573105e-38,16.0,47.0
-1.1621415178855828e-38,16.0,48.0
-1.2651310695599066e-38,16.0,49.0
2.9524899017427597e-38,16.0,50.0
-1.0425444774613133e-38,16.0,51.0
-7.343110837425729e-39,16.0,52.0
-1.3266819835666028e-38,16.0,53.0
1.2523138128962668e-38,16.0,54.0
-1.3493966112837688e-38,16.0,55.0
-1.3640567155578421e-38,16.0,56.0
-1.5509633060279506e-38,16.0,57.0
-1.2891828162717314e-38,16.0,58.0
-1.1721345976242223e-38,16.0,59.0
-1.3821334657476323e-38,16.0,60.0
-1.2294101500162634e-38,16.0,61.0
-1.4925166885092732e-38,16.0,62.0
-1.3169285258653628e-38,16.0,63.0
1.1929646190367179e-38,17.0,0.0
1.298840565287858e-38,17.0,1.0
1.494252056527493e-38,17.0,2.0
1.23693582341892e-38,17.0,3.0
1.370431642661595e-38,17.0,4.0
1.467251977846729e-38,17.0,5.0
1.4243917228870436e-38,17.0,6.0
1.4978784768233192e-38,17.0,7.0
1.3774723266657486e-38,17.0,8.0
1.4366558870468144e-38,17.0,9.0
-1.131699569916744e-38,17.0,10.0
1.3306520022458814e-38,17.0,11.0
1.286899400424114e-38,17.0,12.0
1.5266223313130892e-38,17.0,13.0
1.258953585409777e-38,17.0,14.0
1.1120134284406768e-38,17.0,15.0
1.2226893824515152e-38,17.0,16.0
-1.6902142580636077e-38,17.0,17.0
1.0700577116397132e-38,17.0,18.0
1.2815297648386678e-38,17.0,19.0
1.4361528208981218e-38,17.0,20.0
1.4876736608867202e-38,17.0,21.0
-1.2394930529864662e-38,17.0,22.0
-9.358745555002867e-39,17.0,23.0
-1.1561044438415786e-38,17.0,24.0
1.4308051856985654e-38,17.0,25.0
1.2441648419366787e-38,17.0,26.0
1.2722869402978278e-38,17.0,27.0
1.429559571493627e-38,17.0,28.0
1.1496171326009868e-38,17.0,29.0
1.330554331742918e-38,17.0,30.0
9.184370776699215e-39,17.0,31.0
-8.460087244637505e-40,17.0,32.0
1.2942394017802475e-38,17.0,33.0
1.3523200001400432e-38,17.0,34.0
1.3232221776581848e-38,17.0,35.0
1.2073947702327955e-38,17.0,36.0
1.3400851231181768e-38,17.0,37.0
1.2555943927310977e-38,17.0,38.0
-1.0698916577716907e-38,17.0,39.0
1.4340896891690964e-38,17.0,40.0
1.0866682832462803e-38,17.0,41.0
1.4727516539296645e-38,17.0,42.0
-1.0245345692082715e-38,17.0,43.0
1.2875421760297e-38,17.0,44.0
1.3619390733185545e-38,17.0,45.0
1.3827222913623416e-38,17.0,46.0
1.3735384614868496e-38,17.0,47.0
1.316818103546374e-38,17.0,48.0
1.2896729904745522e-38,17.0,49.0
3.689383438425237e-39,17.0,50.0
-1.0802727570551018e-38,17.0,51.0
6.26440949646852e-39,17.0,52.0
1.3936664323687184e-38,17.0,53.0
-1.0532753408414199e-38,17.0,54.0
1.455235282995758e-38,17.0,55.0
1.3188216800906656e-38,17.0,56.0
1.5116832285147688e-38,17.0,57.0
1.4605031843126942e-38,17.0,58.0
1.2303193124599174e-38,17.0,59.0
1.5490716932309585e-38,17.0,60.0
1.1723335820061565e-38,17.0,61.0
1.4767314816981934e-38,17.0,62.0
1.334134649319268e-38,17.0,63.0
-1.1426912149410614e-38,18.0,0.0
-1.3814758363783246e-38,18.0,1.0
-1.4602243259182935e-38,18.0,2.0
-1.349851612895135e-38,18.0,3.0
-1.3750046400700726e-38,18.0,4.0
-1.4934327173154023e-38,18.0,5.0
-1.2538437505596167e-38,18.0,6.0
-1.439229091416854e-38,18.0,7.0
-1.449046027938528e-38,18.0,8.0
-1.3538153257313242e-38,18.0,9.0
-1.1931965339325636e-38,18.0,10.0
-1.2592505205543676e-38,18.0,11.0
-1.2559442969576396e-38,18.0,12.0
-1.4156910607220508e-38,18.0,13.0
1.207823567562879e-38,18.0,14.0
1.1625470536611584e-38,18.0,15.0
-1.340600660823202e-38,18.0,16.0
-9.230381010476857e-40,18.0,17.0
-1.2065056463571814e-38,18.0,18.0
-1.2386231268998134e-38,18.0,19.0
-1.484322035219748e-38,18.0,20.0
-1.4532153112594337e-38,18.0,21.0
1.134773177968394e-38,18.0,22.0
1.312159486801726e-38,18.0,23.0
1.1515310260435617e-38,18.0,24.0
-1.41479198762734e-38,18.0,25.0
1.2465296732250733e-38,18.0,26.0
-1.2397302928164764e-38,18.0,27.0
-1.3692680044168197e-38,18.0,28.0
-1.2632757503931406e-38,18.0,29.0
-1.4017736446340696e-38,18.0,30.0
-8.076218345917293e-39,18.0,31.0
1.725266057590536e-39,18.0,32.0
-1.39436357835472e-38,18.0,33.0
-1.5314314475128055e-38,18.0,34.0
-1.5088294841921713e-38,18.0,35.0
-1.3096319647616234e-38,18.0,36.0
-1.2194072611883736e-38,18.0,37.0
-1.3429846899005577e-38,18.0,38.0
-1.2005914661884985e-38,18.0,39.0
-1.3776009658647737e-38,18.0,40.0
-1.1267088454360512e-38,18.0,41.0
-1.3296303155355422e-38,18.0,42.0
1.080588749858807e-38,18.0,43.0
-1.269372800011418e-38,18.0,44.0
-1.2784029074453734e-38,18.0,45.0
-1.2083531182525473e-38,18.0,46.0
-1.280386725681318e-38,18.0,47.0
-1.1603324415681394e-38,18.0,48.0
-1.2820136331983992e-38,18.0,49.0
-1.6173066607826376e-38,18.0,50.0
-1.641934060903607e-38,18.0,51.0
-5.7732726016027085e-39,18.0,52.0
-1.38453431040656e-38,18.0,53.0
1.281319570069019e-38,18.0,54.0
-1.4083774037770467e-38,18.0,55.0
-1.3905621358806996e-38,18.0,56.0
-1.457642713757468e-38,18.0,57.0
-1.3257852926792813e-38,18.0,58.0
-1.6571511813172494e-38,18.0,59.0
7.818068340222446e-39,18.0,60.0
-1.3207886827450383e-38,18.0,61.0
-1.4456763255213661e-38,18.0,62.0
-1.2064421675367475e-38,18.0,63.0
1.2825686875201182e-38,19.0,0.0
1.2075866079925616e-38,19.0,1.0
1.468272963907836e-38,19.0,2.0
1.2359889660465756e-38,19.0,3.0
1.3414435418494933e-38,19.0,4.0
1.4080558057794842e-38,19.0,5.0
1.3365853802035256e-38,19.0,6.0
1.454265864718138e-38,19.0,7.0
1.4281707445856348e-38,19.0,8.0
1.3441973735915844e-38,19.0,9.0
-1.265423800809104e-38,19.0,10.0
1.3872608168285968e-38,19.0,11.0
1.3584433941694498e-38,19.0,12.0
1.475108357686966e-38,19.0,13.0
1.1291193590543827e-38,19.0,14.0
1.3448529010131955e-38,19.0,15.0
1.2915689472967837e-38,19.0,16.0
-6.884670439628007e-39,19.0,17.0
1.01447282584488e-38,19.0,18.0
1.4040789207377304e-38,19.0,19.0
1.4588724932897594e-38,19.0,20.0
1.4704483396438538e-38,19.0,21.0
1.2460336135687023e-38,19.0,22.0
1.2154794215928711e-38,19.0,23.0
-1.3306812893837858e-38,19.0,24.0
1.418195741597185e-38,19.0,25.0
1.2514682694028933e-38,19.0,26.0
1.1398411139944712e-38,19.0,27.0
1.336004541990063e-38,19.0,28.0
1.159785374647667e-38,19.0,29.0
1.5157226114680315e-38,19.0,30.0
9.188520021452081e-39,19.0,31.0
1.5042140274402246e-39,19.0,32.0
1.4055930237284333e-38,19.0,33.0
1.403120993107518e-38,19.0,34.0
1.4121101826263152e-38,19.0,35.0
1.3637494108046157e-38,19.0,36.0
1.259306712622787e-38,19.0,37.0
1.3354347740344685e-38,19.0,38.0
1.478102231855996e-38,19.0,39.0
1.2901976366195954e-38,19.0,40.0
1.119306065908716e-38,19.0,41.0
1.5134946870396014e-38,19.0,42.0
-1.1750837703722403e-38,19.0,43.0
1.3675532354860254e-38,19.0,44.0
1.400032531292146e-38,19.0,45.0
1.2400521710737318e-38,19.0,46.0
1.3900907390773008e-38,19.0,47.0
1.1216511388887636e-38,19.0,48.0
1.2327558902296854e-38,19.0,49.0
2.12071402565131e-38,19.0,50.0
-9.960349610408333e-39,19.0,51.0
6.566537853167737e-39,19.0,52.0
1.3800257727274413e-38,19.0,53.0
1.156827794108863e-38,19.0,54.0
1.376965056621663e-38,19.0,55.0
1.35012991077015e-38,19.0,56.0
1.467889989037536e-38,19.0,57.0
1.4020201330339444e-38,19.0,58.0
-1.1343606357004968e-38,19.0,59.0
1.144210362606236e-38,19.0,60.0
1.1937762511072548e-38,19.0,61.0
1.4181726201725237e-38,19.0,62.0
1.2161900200441303e-38,19.0,63.0
1.3314685388610435e-38,20.0,0.0
1.2099058970808656e-38,20.0,1.0
1.2944849092711972e-38,20.0,2.0
1.1877819166664125e-38,20.0,3.0
1.418002642668801e-38,20.0,4.0
1.324663413128743e-38,20.0,5.0
1.2885733915695965e-38,20.0,6.0
1.3946044615607374e-38,20.0,7.0
1.493858712048557e-38,20.0,8.0
1.3129489783565267e-38,20.0,9.0
-1.1529952428089347e-38,20.0,10.0
1.3587002521779605e-38,20.0,11.0
1.266302835335775e-38,20.0,12.0
1.3885445463517647e-38,20.0,13.0
-1.296814147578598e-38,20.0,14.0
1.2313240434588383e-38,20.0,15.0
1.2448603063645231e-38,20.0,16.0
-1.4123147722021066e-38,20.0,17.0
1.1920827819131183e-38,20.0,18.0
1.2851018147540782e-38,20.0,19.0
1.4881726632698663e-38,20.0,20.0
1.4922428747893441e-38,20.0,21.0
-1.1053126994439684e-38,20.0,22.0
-1.1096135646906741e-38,20.0,23.0
-1.1709214935436563e-38,20.0,24.0
1.449152947011356e-38,20.0,25.0
1.370652627429419e-38,20.0,26.0
1.2436162335878956e-38,20.0,27.0
1.2590690524032375e-38,20.0,28.0
1.293311882326711e-38,20.0,29.0
1.4038289290916948e-38,20.0,30.0
7.682407234592697e-39,20.0,31.0
3.4512860137548785e-40,20.0,32.0
1.4004190094086068e-38,20.0,33.0
1.4480492843408538e-38,20.0,34.0
1.3973119103236594e-38,20.0,35.0
1.3197811491491888e-38,20.0,36.0
1.2750971042381847e-38,20.0,37.0
1.3588193625474281e-38,20.0,38.0
1.219363680806133e-38,20.0,39.0
1.3846158659771837e-38,20.0,40.0
1.1350703933726773e-38,20.0,41.0
1.4052477437868237e-38,20.0,42.0
1.0586875759001816e-38,20.0,43.0
1.3529385332821962e-38,20.0,44.0
1.4099610111715802e-38,20.0,45.0
1.2573563854201397e-38,20.0,46.0
1.2895143634883906e-38,20.0,47.0
1.191802101830714e-38,20.0,48.0
1.4147875034722542e-38,20.0,49.0
1.8576442011780655e-38,20.0,50.0
1.1197093596067487e-38,20.0,51.0
7.373178498574746e-39,20.0,52.0
1.4165164255175382e-38,20.0,53.0
1.2437352038275167e-38,20.0,54.0
1.355768735790593e-38,20.0,55.0
1.400542183543621e-38,20.0,56.0
1.555434849427611e-38,20.0,57.0
1.3569395206575364e-38,20.0,58.0
1.2957997476202732e-38,20.0,59.0
-1.568280972839616e-38,20.0,60.0
1.2467891937006663e-38,20.0,61.0
1.3697248277161896e-38,20.0,62.0
1.256560027502864e-38,20.0,63.0
-1.2481788613877372e-38,21.0,0.0
-1.3858522316122575e-38,21.0,1.0
-1.388060537862187e-38,21.0,2.0
-1.3153737852191944e-38,21.0,3.0
-1.3566760765462433e-38,21.0,4.0
-1.340714446258505e-38,21.0,5.0
-1.3526612163161063e-38,21.0,6.0
-1.3386224477811145e-38,21.0,7.0
-1.3337055717294916e-38,21.0,8.0
-1.2575522869454523e-38,21.0,9.0
1.186175608236757e-38,21.0,10.0
-1.3301909750511186e-38,21.0,11.0
-1.2972730728256643e-38,21.0,12.0
-1.5040216291610728e-38,21.0,13.0
-1.224161026098749e-38,21.0,14.0
-1.359508521132183e-38,21.0,15.0
-1.3788467201995584e-38,21.0,16.0
-3.719456704768112e-39,21.0,17.0
-1.0144532076663794e-38,21.0,18.0
-1.2952937387448055e-38,21.0,19.0
-1.4649820144643691e-38,21.0,20.0
-1.4757470695270052e-38,21.0,21.0
-1.1124559584957106e-38,21.0,22.0
1.1326381596281488e-38,21.0,23.0
6.029394928419677e-40,21.0,24.0
-1.461085423824621e-38,21.0,25.0
-1.2069492974509867e-38,21.0,26.0
-1.244088471170373e-38,21.0,27.0
-1.2544535956512908e-38,21.0,28.0
-1.305521395846373e-38,21.0,29.0
-1.4096794903100974e-38,21.0,30.0
-8.242650564525151e-39,21.0,31.0
-7.442702520583758e-40,21.0,32.0
-1.3831680444038433e-38,21.0,33.0
-1.4755578942343214e-38,21.0,34.0
-1.4710709365515533e-38,21.0,35.0
-1.2735769756640852e-38,21.0,36.0
-1.2557327008895265e-38,21.0,37.0
-1.292476288052434e-38,21.0,38.0
-1.1464614084593274e-38,21.0,39.0
-1.4794897975953704e-38,21.0,40.0
