tsne1,tsne2,customer_id,cluster
39.484474,60.145996,437,1
-0.3421339,-6.968149,438,4
48.870487,-18.246134,439,4
-0.754081,50.12682,440,1
-20.509796,35.612534,441,1
-35.90756,-43.833683,442,0
-99.55174,-11.677065,443,2
0.27562228,104.1766,444,1
-54.15364,-2.7168543,445,2
-26.768606,-17.056465,446,2
-23.941101,-18.40326,447,4
-22.931147,38.212006,448,1
42.24947,50.051697,449,1
-78.30333,-26.459719,450,2
6.4173284,1.579746,451,4
31.07937,-60.682697,452,4
-61.676155,14.142676,453,2
13.393172,-64.02483,454,0
-17.369879,63.388622,455,1
62.131737,-30.252378,456,3
56.53089,-7.237097,457,3
-10.024781,-21.543058,458,4
7.966138,105.42999,459,1
45.954384,-15.761378,460,4
-67.97619,15.849009,461,2
-67.63079,16.773949,462,2
-96.18512,-16.828934,463,2
36.12355,-48.39122,464,4
29.527042,93.27534,465,1
47.88732,-18.103773,466,4
-67.21151,23.552475,467,2
4.0965242,-36.601032,468,4
-52.939613,-54.052773,469,0
-51.091995,51.623505,470,1
37.104103,-2.5379074,471,4
-70.02194,-8.215417,472,2
21.004898,-6.7212954,473,4
26.344019,-67.62091,474,0
-30.327497,-85.89849,475,0
57.824833,-14.981495,476,3
-56.041225,50.16635,477,2
-22.944534,-15.442975,478,4
-0.35266864,102.51298,479,1
-64.194824,24.376064,480,2
21.005022,70.98961,481,1
53.696083,-30.987274,482,4
-57.27728,-61.644104,483,0
61.613598,-15.649655,484,3
32.07341,56.036453,485,1
-35.257988,67.73915,486,1
22.957052,-85.62264,487,0
32.822174,41.71326,488,1
4.919845,13.093528,489,4
72.93655,13.459546,490,3
-7.119943,35.04198,491,1
-14.640095,53.50684,492,1
-30.678871,-7.5384393,493,2
-33.757786,-76.703674,494,0
-20.280626,34.139545,495,1
-68.39987,-0.68389624,496,2
0.3992079,-39.17623,497,4
-67.1715,-2.0020752,498,2
42.271374,-37.605335,499,4
59.37492,23.104256,500,3
106.09658,6.38731,501,3
-37.55825,47.8729,502,1
42.069927,52.723747,503,1
13.832283,16.839615,504,4
29.452784,-26.620361,505,4
53.603363,42.53363,506,3
28.254736,-67.10725,507,0
-57.726032,-9.406436,508,2
84.49781,-0.660504,509,3
-81.296455,43.468792,510,2
44.42023,22.678032,511,3
-12.122711,1.9698626,512,4
-62.095993,36.45081,513,2
70.482895,12.606681,514,3
81.21773,20.127506,515,3
5.549061,-57.230667,516,0
-47.58164,-46.70353,517,0
14.476581,-19.36579,518,4
-25.510391,60.584457,519,1
60.529514,-10.768628,520,3
-3.2022774,-1.7849379,521,4
-21.246395,-9.332294,522,4
-28.19774,-70.86568,523,0
37.43418,-59.879787,524,4
23.789188,-52.689663,525,4
-54.74586,-3.0734234,526,2
47.489803,-17.348917,527,4
-52.905827,-63.86273,528,0
9.696503,38.376457,529,1
23.33948,-62.63397,530,0
-59.319687,17.44361,531,2
-53.186474,-9.575223,532,2
16.089506,-19.371254,533,4
-38.082306,2.48654,534,2
-17.212996,52.51457,535,1
-27.027496,-13.242783,536,2
