Value,Row,Column
-1.2651382161820747e-38,21.0,11.0
9.619607073226182e-39,21.0,12.0
1.0495038861545361e-38,21.0,13.0
-1.2682863733120268e-38,21.0,14.0
-1.335124526554467e-38,21.0,15.0
-1.2520215020366087e-38,21.0,16.0
-1.1466711828394368e-38,21.0,17.0
1.2288479490723763e-38,21.0,18.0
7.918764246570363e-39,21.0,19.0
-1.3492993611703446e-38,21.0,20.0
1.0338796885370072e-38,21.0,21.0
-1.3151966610933037e-38,21.0,22.0
-1.1755270010765063e-38,21.0,23.0
-1.2970550307846153e-38,21.0,24.0
-1.3209412841478033e-38,21.0,25.0
8.735803927881127e-39,21.0,26.0
-8.427303867064626e-39,21.0,27.0
-2.8680072988867737e-38,21.0,28.0
-1.2985565220891394e-38,21.0,29.0
-1.308572583122594e-38,21.0,30.0
-1.3802707196990053e-38,21.0,31.0
1.0229988862212179e-38,22.0,0.0
-1.0882416611620242e-38,22.0,1.0
2.8896422261371774e-38,22.0,2.0
1.2016785935371217e-38,22.0,3.0
9.770931893090155e-39,22.0,4.0
3.337758417369139e-38,22.0,5.0
-1.2011571703785465e-38,22.0,6.0
1.3865922573312674e-38,22.0,7.0
1.447400343022025e-38,22.0,8.0
-1.0627331245666874e-38,22.0,9.0
1.6019338561096086e-38,22.0,10.0
3.109568733360943e-38,22.0,11.0
1.2296377208868698e-38,22.0,12.0
1.0175631093482555e-38,22.0,13.0
1.3126041188044564e-38,22.0,14.0
-1.353398579568034e-38,22.0,15.0
1.2767258334432695e-38,22.0,16.0
1.691145841282691e-38,22.0,17.0
-1.1395298856055446e-38,22.0,18.0
1.0400445610009578e-38,22.0,19.0
-1.1381176570131981e-38,22.0,20.0
-1.2736910413590812e-38,22.0,21.0
1.0529007737619059e-38,22.0,22.0
9.986318473549201e-39,22.0,23.0
-1.2946882376783707e-38,22.0,24.0
1.319264070015853e-38,22.0,25.0
-1.1624729249723956e-38,22.0,26.0
1.441395779102393e-38,22.0,27.0
1.2533265312964344e-38,22.0,28.0
-1.3108959359764444e-38,22.0,29.0
-1.32333274010702e-38,22.0,30.0
-9.457375947414369e-39,22.0,31.0
9.101710982885623e-39,23.0,0.0
1.1694893665131164e-38,23.0,1.0
-1.1967205193106477e-38,23.0,2.0
1.2327219788068487e-38,23.0,3.0
1.1501839578298062e-38,23.0,4.0
1.2147796131397873e-38,23.0,5.0
1.250125124824838e-38,23.0,6.0
1.1584450326665403e-38,23.0,7.0
-1.4525222290389786e-38,23.0,8.0
-1.288552792482171e-38,23.0,9.0
1.3102961802337134e-38,23.0,10.0
1.5580604623602165e-38,23.0,11.0
1.2193704070387619e-38,23.0,12.0
1.0580253222459417e-38,23.0,13.0
1.1240203142023976e-38,23.0,14.0
-1.2497809659219997e-38,23.0,15.0
1.290164145586298e-38,23.0,16.0
-1.096277126946002e-38,23.0,17.0
-1.1133107505589487e-38,23.0,18.0
9.591972066211232e-39,23.0,19.0
-1.5621970954269033e-38,23.0,20.0
1.2687146101227245e-38,23.0,21.0
-1.2685879327415495e-38,23.0,22.0
1.0196050814704696e-38,23.0,23.0
1.1384315478692069e-38,23.0,24.0
-1.0679271774545537e-38,23.0,25.0
-1.2135412856868635e-38,23.0,26.0
-1.278613382474715e-38,23.0,27.0
1.3373844005878836e-38,23.0,28.0
-1.2469469799077492e-38,23.0,29.0
1.4484441702481005e-38,23.0,30.0
-8.387137047883219e-39,23.0,31.0
1.1480129261190278e-38,24.0,0.0
-1.2020092999747024e-38,24.0,1.0
-1.5361201921744364e-38,24.0,2.0
-1.1537805304683423e-38,24.0,3.0
-1.058876611063019e-38,24.0,4.0
-1.228981632945873e-38,24.0,5.0
-1.0755855538217817e-38,24.0,6.0
1.6076315356655533e-38,24.0,7.0
1.1571534558719721e-38,24.0,8.0
1.2482189385238169e-38,24.0,9.0
1.245282797851517e-38,24.0,10.0
1.1977364606972832e-38,24.0,11.0
-1.076995119947046e-38,24.0,12.0
8.129263097985844e-39,24.0,13.0
1.326827578477046e-38,24.0,14.0
1.2318463073964921e-38,24.0,15.0
-1.2732944738936773e-38,24.0,16.0
-1.1976746634350064e-38,24.0,17.0
1.0779220788811969e-38,24.0,18.0
1.2212136750387347e-38,24.0,19.0
1.175754992336652e-38,24.0,20.0
-1.1437435900877694e-38,24.0,21.0
-1.1632925444441792e-38,24.0,22.0
-1.2499195543401215e-38,24.0,23.0
1.4374776084662945e-38,24.0,24.0
1.1137301591893211e-38,24.0,25.0
9.720650501593252e-39,24.0,26.0
-1.1725506431382804e-38,24.0,27.0
1.2951421182509655e-38,24.0,28.0
1.2198440459197036e-38,24.0,29.0
1.3144270679766965e-38,24.0,30.0
1.280728502376767e-38,24.0,31.0
-1.9154621962056468e-38,25.0,0.0
-1.3382537661551507e-38,25.0,1.0
1.3635795734307395e-38,25.0,2.0
-1.4094893341084885e-38,25.0,3.0
-1.4738030481674474e-38,25.0,4.0
-1.4057663643484703e-38,25.0,5.0
-1.3347729407697678e-38,25.0,6.0
-1.4027897261505515e-38,25.0,7.0
-1.2850777124204918e-38,25.0,8.0
-1.3550678062987377e-38,25.0,9.0
-1.335477093248091e-38,25.0,10.0
-1.4059057935456706e-38,25.0,11.0
-1.996821725174192e-38,25.0,12.0
-1.4087404802091533e-38,25.0,13.0
-1.4614037988357157e-38,25.0,14.0
6.093152607247992e-39,25.0,15.0
-1.3706482834041796e-38,25.0,16.0
-1.2187468292221373e-38,25.0,17.0
1.2247303736648043e-38,25.0,18.0
-1.2542265853000702e-38,25.0,19.0
-1.408200559910849e-38,25.0,20.0
1.2127854252952067e-38,25.0,21.0
-1.340472021624177e-38,25.0,22.0
1.1656720893664491e-38,25.0,23.0
-1.327087098952639e-38,25.0,24.0
-1.3429957601584259e-38,25.0,25.0
1.1989173349131697e-38,25.0,26.0
1.1383652664518443e-38,25.0,27.0
-1.2548161115640117e-38,25.0,28.0
-1.319286490791282e-38,25.0,29.0
-1.3361703155983925e-38,25.0,30.0
-1.343090067545075e-38,25.0,31.0
1.1450318037660232e-38,26.0,0.0
-1.259429186108569e-38,26.0,1.0
1.3195128004932706e-38,26.0,2.0
1.2593385220979272e-38,26.0,3.0
1.0776072071162631e-38,26.0,4.0
9.5022553333313e-39,26.0,5.0
1.2997221221517648e-38,26.0,6.0
1.2774616552668864e-38,26.0,7.0
-1.6440588497650627e-38,26.0,8.0
1.488898676004233e-38,26.0,9.0
-1.1180908598804535e-38,26.0,10.0
-1.2361872497792776e-38,26.0,11.0
1.4907887473729143e-38,26.0,12.0
1.1511051714402534e-38,26.0,13.0
1.3823212397418518e-38,26.0,14.0
1.0787125513449226e-38,26.0,15.0
-1.0727938870211538e-38,26.0,16.0
1.19367745956552e-38,26.0,17.0
-1.2576648112121376e-38,26.0,18.0
-1.185457582903637e-38,26.0,19.0
-1.0768327094550308e-38,26.0,20.0
-1.3312147637091543e-38,26.0,21.0
1.1947498732802677e-38,26.0,22.0
1.1620069932330076e-38,26.0,23.0
-1.2969203660021937e-38,26.0,24.0
-1.2565327021828096e-38,26.0,25.0
1.0765548319695552e-38,26.0,26.0
-3.071687992494236e-38,26.0,27.0
-1.1750396294706141e-38,26.0,28.0
-1.1276323011240412e-38,26.0,29.0
1.1330068412541126e-38,26.0,30.0
-1.2006633527997184e-38,26.0,31.0
2.7944290401607776e-38,27.0,0.0
-1.2109359915819908e-38,27.0,1.0
-1.2528907274740294e-38,27.0,2.0
-1.3960833919599858e-38,27.0,3.0
-1.1708260651182358e-38,27.0,4.0
-1.1873545206347935e-38,27.0,5.0
-1.259102263176842e-38,27.0,6.0
-1.2676229986190155e-38,27.0,7.0
-1.1001580230429496e-38,27.0,8.0
-1.2959278262999125e-38,27.0,9.0
-1.2941677954287205e-38,27.0,10.0
-1.1589686979026585e-38,27.0,11.0
1.787503888104444e-38,27.0,12.0
-1.1991949321389524e-38,27.0,13.0
-1.170877632901723e-38,27.0,14.0
-1.3778468937452627e-38,27.0,15.0
-1.2401651157299564e-38,27.0,16.0
-1.0958767759747444e-38,27.0,17.0
-1.261266708784838e-38,27.0,18.0
9.048842794423576e-39,27.0,19.0
-1.200978504824345e-38,27.0,20.0
1.2664737937484227e-38,27.0,21.0
-1.1466456792073861e-38,27.0,22.0
-1.2943460405933826e-38,27.0,23.0
-1.2377006521207484e-38,27.0,24.0
-1.1617633074300615e-38,27.0,25.0
8.774733400518535e-39,27.0,26.0
-1.7951053717540204e-39,27.0,27.0
-1.2622854527684022e-38,27.0,28.0
-1.178532786282483e-38,27.0,29.0
-1.1565326806522762e-38,27.0,30.0
-1.132009957526592e-38,27.0,31.0
-1.3192140436606765e-38,28.0,0.0
-1.369425230104517e-38,28.0,1.0
1.2236890687759645e-38,28.0,2.0
-1.4131500862166906e-38,28.0,3.0
-1.4136946307999273e-38,28.0,4.0
-1.3136671438194932e-38,28.0,5.0
-1.3297918852484788e-38,28.0,6.0
-1.4684360750490834e-38,28.0,7.0
-1.3552229300387385e-38,28.0,8.0
-1.4414331937713906e-38,28.0,9.0
-1.3175466386179764e-38,28.0,10.0
-1.2463473642948646e-38,28.0,11.0
-1.0473259880812824e-38,28.0,12.0
-1.2235671558095682e-38,28.0,13.0
-1.3999425679307364e-38,28.0,14.0
1.4881558476882944e-38,28.0,15.0
-1.365458994931092e-38,28.0,16.0
-1.1967984315052641e-38,28.0,17.0
1.2201478474267693e-38,28.0,18.0
1.1150529849396438e-38,28.0,19.0
-1.2868101377119366e-38,28.0,20.0
1.1231515091545162e-38,28.0,21.0
-1.4009017567295667e-38,28.0,22.0
-1.2572924862101665e-38,28.0,23.0
-1.4001273991981808e-38,28.0,24.0
-1.2744976287551466e-38,28.0,25.0
-1.897122422294103e-38,28.0,26.0
-1.2141997558352497e-38,28.0,27.0
1.1351022028478175e-38,28.0,28.0
-1.188635867950572e-38,28.0,29.0
-1.2350807845118467e-38,28.0,30.0
-1.4362531538681675e-38,28.0,31.0
-2.679603280877688e-38,29.0,0.0
-1.157573004632191e-38,29.0,1.0
-1.4598371471526006e-38,29.0,2.0
-1.4448885155247227e-38,29.0,3.0
-1.2346497451042204e-38,29.0,4.0
-1.135839145710206e-38,29.0,5.0
-1.3689409413552463e-38,29.0,6.0
-1.2930652537969897e-38,29.0,7.0
-1.1750463557032429e-38,29.0,8.0
-1.1677485334308856e-38,29.0,9.0
-1.1799926590226166e-38,29.0,10.0
-8.313095239625224e-39,29.0,11.0
5.950131882083608e-39,29.0,12.0
1.2927694396911707e-38,29.0,13.0
-1.1911384468780098e-38,29.0,14.0
1.1735244054411397e-38,29.0,15.0
-1.2221714625391007e-38,29.0,16.0
-1.0524473135788503e-38,29.0,17.0
-2.4660566053023e-38,29.0,18.0
1.1722367522822716e-38,29.0,19.0
-1.2234665425798297e-38,29.0,20.0
-1.2739762055965713e-38,29.0,21.0
-1.1491300412547875e-38,29.0,22.0
1.2265367875151654e-38,29.0,23.0
-1.2585218453529186e-38,29.0,24.0
-1.243868747571167e-38,29.0,25.0
1.232174491496837e-38,29.0,26.0
-9.866920837896405e-39,29.0,27.0
-2.778434619488974e-38,29.0,28.0
-9.898520118266929e-39,29.0,29.0
-1.0954265387781568e-38,29.0,30.0
-1.1924042397808344e-38,29.0,31.0
1.992399227220783e-38,30.0,0.0
-1.4670584585288057e-38,30.0,1.0
1.009103610648973e-38,30.0,2.0
-1.5205236001366547e-38,30.0,3.0
-1.4823337328287176e-38,30.0,4.0
-1.4811361831611056e-38,30.0,5.0
-1.3516740015479895e-38,30.0,6.0
-1.4158987331544638e-38,30.0,7.0
-1.326571280987921e-38,30.0,8.0
-1.5072911387380355e-38,30.0,9.0
-1.3293675720734813e-38,30.0,10.0
-1.3794474568512145e-38,30.0,11.0
-2.9898855130811175e-38,30.0,12.0
-1.1128085251893347e-38,30.0,13.0
-1.2903596267220714e-38,30.0,14.0
-2.1795499238833768e-38,30.0,15.0
-1.4705027100242696e-38,30.0,16.0
-1.4204593991364553e-38,30.0,17.0
1.1139962657676964e-38,30.0,18.0
-1.3188251833368264e-38,30.0,19.0
-1.306833291468674e-38,30.0,20.0
3.30523035637646e-38,30.0,21.0
-1.3745523009257886e-38,30.0,22.0
9.544825379379024e-39,30.0,23.0
-1.4924864204624438e-38,30.0,24.0
-1.3809573559465245e-38,30.0,25.0
-1.3144053478504995e-38,30.0,26.0
-2.307921194642016e-38,30.0,27.0
-1.272326877304061e-38,30.0,28.0
-1.4468807415514533e-38,30.0,29.0
-1.375052424347706e-38,30.0,30.0
-1.3938256198742657e-38,30.0,31.0
-6.161086155499995e-39,31.0,0.0
-1.492715532761361e-38,31.0,1.0
-1.3353946968983888e-38,31.0,2.0
-1.7465351058119044e-38,31.0,3.0
-1.6743955602192306e-38,31.0,4.0
-1.607153833019065e-38,31.0,5.0
-1.6918543377862535e-38,31.0,6.0
-1.6011471671517366e-38,31.0,7.0
-1.5326731380820438e-38,31.0,8.0
-1.6710820498704882e-38,31.0,9.0
-1.6675412489108322e-38,31.0,10.0
-1.6176973427944913e-38,31.0,11.0
2.3724537915211026e-38,31.0,12.0
-1.2726931767226355e-38,31.0,13.0
-1.6626973805092006e-38,31.0,14.0
-6.358405794858501e-40,31.0,15.0
-1.6710569666279767e-38,31.0,16.0
-1.5366396535151616e-38,31.0,17.0
1.3338040830115337e-38,31.0,18.0
-2.2572503823018771e-38,31.0,19.0
-1.5607373628166162e-38,31.0,20.0
5.676030895969352e-39,31.0,21.0
-1.556823536205757e-38,31.0,22.0
9.752245578068383e-39,31.0,23.0
-1.5817370814731414e-38,31.0,24.0
-1.536288908509541e-38,31.0,25.0
-1.1856096237870162e-38,31.0,26.0
-2.2626116100965375e-38,31.0,27.0
9.98520023737467e-39,31.0,28.0
-1.5467099447991854e-38,31.0,29.0
-1.6269759004461717e-38,31.0,30.0
-1.4994723136966423e-38,31.0,31.0
2.8420443211994563e-38,32.0,0.0
-1.4908438184025622e-38,32.0,1.0
-1.1960549025400934e-38,32.0,2.0
-1.7808765871472662e-38,32.0,3.0
-1.559898125166332e-38,32.0,4.0
-1.4874790205300255e-38,32.0,5.0
-1.5536236711624712e-38,32.0,6.0
-1.633251475488804e-38,32.0,7.0
-1.4478068597065256e-38,32.0,8.0
-1.500419591458526e-38,32.0,9.0
-1.4331106019320726e-38,32.0,10.0
-1.3615405440353005e-38,32.0,11.0
1.781493158471569e-39,32.0,12.0
1.1058757411669341e-38,32.0,13.0
-1.521108502115664e-38,32.0,14.0
1.188004022473008e-38,32.0,15.0
-1.4522261346734668e-38,32.0,16.0
-1.5050335067821618e-38,32.0,17.0
1.2944840684921186e-38,32.0,18.0
1.0870861504483419e-38,32.0,19.0
-1.4189255378374054e-38,32.0,20.0
1.1194432530283734e-38,32.0,21.0
-1.4589448002905185e-38,32.0,22.0
1.455585607611839e-38,32.0,23.0
-1.4840584509786086e-38,32.0,24.0
-1.455215524687411e-38,32.0,25.0
-1.204659295500587e-38,32.0,26.0
6.208276282584597e-39,32.0,27.0
1.1005814954388685e-38,32.0,28.0
-1.4018218493012424e-38,32.0,29.0
-1.316544289826445e-38,32.0,30.0
-1.502852665982133e-38,32.0,31.0
3.3042124531719744e-38,33.0,0.0
-1.276230614565977e-38,33.0,1.0
-1.3885453871308433e-38,33.0,2.0
-1.4966341237869988e-38,33.0,3.0
-1.2981382344975384e-38,33.0,4.0
-1.2223812369192102e-38,33.0,5.0
-1.271482454849459e-38,33.0,6.0
-1.3018994597056327e-38,33.0,7.0
-1.3205493409673316e-38,33.0,8.0
-1.335816347606304e-38,33.0,9.0
-1.385983953667904e-38,33.0,10.0
-1.255096511386723e-38,33.0,11.0
-3.328535070876953e-39,33.0,12.0
-1.3082015192892407e-38,33.0,13.0
-1.3377614900046334e-38,33.0,14.0
1.1511910710361165e-38,33.0,15.0
-1.3422244854836615e-38,33.0,16.0
-1.112891902447962e-38,33.0,17.0
1.8315286220879832e-38,33.0,18.0
-1.237356072828371e-38,33.0,19.0
-1.2687874776428694e-38,33.0,20.0
1.8747152394600098e-38,33.0,21.0
-1.2907385378268248e-38,33.0,22.0
1.2830662886048e-38,33.0,23.0
-1.2573685767167793e-38,33.0,24.0
-1.2860584812156728e-38,33.0,25.0
-1.2009258160020865e-38,33.0,26.0
3.3296219179658835e-38,33.0,27.0
3.361227083789958e-38,33.0,28.0
-1.1155930453677946e-38,33.0,29.0
-1.2764075985620213e-38,33.0,30.0
-1.3262499632500514e-38,33.0,31.0
3.2552774292395946e-38,34.0,0.0
-1.3551234378477714e-38,34.0,1.0
1.2724726123443508e-38,34.0,2.0
-1.3719783959065168e-38,34.0,3.0
-1.3881552656383753e-38,34.0,4.0
-1.4262438190673417e-38,34.0,5.0
-1.3660126479543467e-38,34.0,6.0
-1.3833546973592914e-38,34.0,7.0
-1.4268683777928913e-38,34.0,8.0
-1.4379185970930175e-38,34.0,9.0
-1.469621153160363e-38,34.0,10.0
-1.4087745317618364e-38,34.0,11.0
-3.1710131486843504e-38,34.0,12.0
-1.241600045357425e-38,34.0,13.0
-1.4215468067447714e-38,34.0,14.0
1.3782038044641262e-38,34.0,15.0
-1.425192845219098e-38,34.0,16.0
-1.415750055387399e-38,34.0,17.0
1.21533452733166e-38,34.0,18.0
1.24994435732294e-38,34.0,19.0
-1.5478840927824432e-38,34.0,20.0
1.3995300256628392e-38,34.0,21.0
-1.4462654313957683e-38,34.0,22.0
1.260764483415224e-38,34.0,23.0
-1.38876272852266e-38,34.0,24.0
-1.41320431646726e-38,34.0,25.0
1.0251941603954291e-38,34.0,26.0
1.5352988911444956e-38,34.0,27.0
1.366621231877403e-38,34.0,28.0
-1.504854701098114e-38,34.0,29.0
-1.5248683260252938e-38,34.0,30.0
-1.422493804246962e-38,34.0,31.0
-2.416635050543107e-38,35.0,0.0
-1.1668187718998061e-38,35.0,1.0
1.3391213100344142e-38,35.0,2.0
-1.4500363255632664e-38,35.0,3.0
-1.1923484681019542e-38,35.0,4.0
-1.201694848599308e-38,35.0,5.0
-1.2353176039523176e-38,35.0,6.0
-1.3728194552448045e-38,35.0,7.0
-1.1831569310849085e-38,35.0,8.0
-1.1875515431988775e-38,35.0,9.0
-1.3706129706828787e-38,35.0,10.0
-1.0743539526014866e-38,35.0,11.0
-1.0343311869022127e-38,35.0,12.0
-1.2346905228895322e-38,35.0,13.0
-1.2374376283989946e-38,35.0,14.0
-1.3044185739549494e-38,35.0,15.0
-1.1848878149480425e-38,35.0,16.0
-1.049487350832657e-38,35.0,17.0
-1.2592596289943857e-38,35.0,18.0
-1.2340188805355813e-38,35.0,19.0
-1.1258038868877902e-38,35.0,20.0
1.1553351309846643e-38,35.0,21.0
-1.239561996870911e-38,35.0,22.0
1.2243829917754982e-38,35.0,23.0
-1.346098234958441e-38,35.0,24.0
-1.1797048323180443e-38,35.0,25.0
1.0099938555633586e-38,35.0,26.0
1.1038870183863643e-38,35.0,27.0
-4.109230675216988e-39,35.0,28.0
-1.1344483569843636e-38,35.0,29.0
-1.1535438511577178e-38,35.0,30.0
-1.2237423181176089e-38,35.0,31.0
-9.608717582859914e-39,36.0,0.0
-1.2689662833269172e-38,36.0,1.0
-1.2095196992240977e-38,36.0,2.0
-1.4143748210745105e-38,36.0,3.0
-1.2837931421182453e-38,36.0,4.0
-1.1624402747181768e-38,36.0,5.0
-1.385499524788787e-38,36.0,6.0
-1.313879020147299e-38,36.0,7.0
-1.2114860012292383e-38,36.0,8.0
-1.266254210279063e-38,36.0,9.0
-1.239676062565907e-38,36.0,10.0
-1.2227319819248307e-38,36.0,11.0
1.0251955616938935e-38,36.0,12.0
1.0969553554027352e-38,36.0,13.0
-1.1351436812823615e-38,36.0,14.0
-1.4593158641238717e-38,36.0,15.0
-1.1779519480690204e-38,36.0,16.0
-1.0968152255563027e-38,36.0,17.0
-1.4017428160678545e-38,36.0,18.0
-1.2659858616231448e-38,36.0,19.0
-1.2073228836215757e-38,36.0,20.0
-1.238267897739107e-38,36.0,21.0
-1.235717534534036e-38,36.0,22.0
1.1276259952809518e-38,36.0,23.0
-1.3939298764800115e-38,36.0,24.0
-1.1209730505618768e-38,36.0,25.0
1.3644462765309244e-38,36.0,26.0
-1.1476515312450784e-38,36.0,27.0
1.5144097349368055e-38,36.0,28.0
-1.1509633600356637e-38,36.0,29.0
-1.1078023864255343e-38,36.0,30.0
-1.180825170440272e-38,36.0,31.0
-3.170815005081495e-38,37.0,0.0
-1.1611306211734188e-38,37.0,1.0
1.3281499838378295e-38,37.0,2.0
-1.3380554824224487e-38,37.0,3.0
-1.1078483490151642e-38,37.0,4.0
-1.1577293895408096e-38,37.0,5.0
-1.318139808257925e-38,37.0,6.0
-1.3703488259223534e-38,37.0,7.0
-1.0576497742575027e-38,37.0,8.0
-1.1024768917417143e-38,37.0,9.0
-1.177713026680853e-38,37.0,10.0
-8.814932449564621e-39,37.0,11.0
-1.764333698256526e-38,37.0,12.0
-1.3516072997410876e-38,37.0,13.0
-1.0341907767960873e-38,37.0,14.0
1.2555132575500133e-38,37.0,15.0
-1.0897228336388155e-38,37.0,16.0
-1.1337264080155434e-38,37.0,17.0
-1.645134346336432e-38,37.0,18.0
1.191928498952196e-38,37.0,19.0
-1.0227697739223008e-38,37.0,20.0
1.2997104913745109e-38,37.0,21.0
-1.2526704433554375e-38,37.0,22.0
2.7758394147330446e-38,37.0,23.0
-1.3026445300991142e-38,37.0,24.0
-1.1563374797761958e-38,37.0,25.0
1.2057377347987314e-38,37.0,26.0
1.7123728505501296e-38,37.0,27.0
1.2733311879134426e-38,37.0,28.0
-1.1206273502307279e-38,37.0,29.0
-1.0528766714283195e-38,37.0,30.0
-1.062605326146741e-38,37.0,31.0
-1.534080041740226e-38,38.0,0.0
-1.266820895378036e-38,38.0,1.0
-1.4310205652725322e-38,38.0,2.0
-1.5064925387432168e-38,38.0,3.0
-1.4234124955201734e-38,38.0,4.0
-1.403412603317944e-38,38.0,5.0
-1.389258788179031e-38,38.0,6.0
-1.4777065051696706e-38,38.0,7.0
-1.227717661731052e-38,38.0,8.0
-1.3684523085807362e-38,38.0,9.0
-1.2685763019642956e-38,38.0,10.0
-1.2156782658449588e-38,38.0,11.0
-3.368120351195665e-39,38.0,12.0
6.31630658509479e-39,38.0,13.0
-1.3956393204766413e-38,38.0,14.0
1.0268293355734498e-38,38.0,15.0
-1.2974950385024133e-38,38.0,16.0
-1.1900104016142283e-38,38.0,17.0
1.2285732945733687e-38,38.0,18.0
1.2635484430742982e-38,38.0,19.0
-1.2074789882705015e-38,38.0,20.0
1.0481000653529755e-38,38.0,21.0
-1.4335444439366276e-38,38.0,22.0
1.190935678990222e-38,38.0,23.0
-1.4095310928027254e-38,38.0,24.0
-1.2365122108931545e-38,38.0,25.0
1.251257934503398e-38,38.0,26.0
-7.518278750660188e-39,38.0,27.0
1.1845924212317628e-38,38.0,28.0
-1.1970244609475597e-38,38.0,29.0
-1.3014982679552965e-38,38.0,30.0
-1.287474493313873e-38,38.0,31.0
1.2530623865359092e-38,39.0,0.0
-9.720728974307254e-39,39.0,1.0
1.4132404699676396e-38,39.0,2.0
1.5649639592447127e-38,39.0,3.0
-1.1904710084194519e-38,39.0,4.0
9.519583790141141e-39,39.0,5.0
1.3566324961640028e-38,39.0,6.0
1.4353682338879463e-38,39.0,7.0
1.1452602154157081e-38,39.0,8.0
-1.1618728889699717e-38,39.0,9.0
-1.1177034008550677e-38,39.0,10.0
-1.1622709978636864e-38,39.0,11.0
-1.110114108502131e-38,39.0,12.0
-1.0906336776406266e-38,39.0,13.0
-1.2258900882738795e-38,39.0,14.0
1.290811825736509e-38,39.0,15.0
1.2548475006496125e-38,39.0,16.0
1.1472315620953203e-38,39.0,17.0
-1.1364953737810493e-38,39.0,18.0
1.0076515851802396e-38,39.0,19.0
-1.2749482863412735e-38,39.0,20.0
-1.3026380841261783e-38,39.0,21.0
1.1225923910672506e-38,39.0,22.0
1.1244577995829598e-38,39.0,23.0
-1.336112441971816e-38,39.0,24.0
1.2980456086690465e-38,39.0,25.0
-1.162123441135393e-38,39.0,26.0
-1.2087913042823416e-38,39.0,27.0
-1.2154585422457527e-38,39.0,28.0
1.3204504092957503e-38,39.0,29.0
1.1408007231828408e-38,39.0,30.0
-1.1154889288918952e-38,39.0,31.0
2.5171507499085117e-38,40.0,0.0
-1.2808358418391342e-38,40.0,1.0
-1.3021193234346852e-38,40.0,2.0
-1.4408581008816317e-38,40.0,3.0
-1.38812247525431e-38,40.0,4.0
-1.285637951546529e-38,40.0,5.0
-1.3560351226286612e-38,40.0,6.0
-1.482345503735818e-38,40.0,7.0
-1.2845414354981947e-38,40.0,8.0
-1.363941668953921e-38,40.0,9.0
-1.39113834980923e-38,40.0,10.0
-1.2050613280300019e-38,40.0,11.0
2.0322092758131724e-38,40.0,12.0
1.1831757084843304e-38,40.0,13.0
-1.2012070566038764e-38,40.0,14.0
-1.2576758814700058e-38,40.0,15.0
-1.326302932332003e-38,40.0,16.0
-1.1914820452614622e-38,40.0,17.0
1.3330724650833097e-38,40.0,18.0
-1.1794297574294973e-38,40.0,19.0
-1.3320894542105858e-38,40.0,20.0
-1.366549345266183e-38,40.0,21.0
-1.4413527592395383e-38,40.0,22.0
1.150603786849718e-38,40.0,23.0
-1.335905750448328e-38,40.0,24.0
-1.2194212741730168e-38,40.0,25.0
1.0240841918818375e-38,40.0,26.0
-1.4176331202637586e-38,40.0,27.0
1.2998217544725783e-38,40.0,28.0
-1.2114980523960315e-38,40.0,29.0
-1.1878357265274426e-38,40.0,30.0
-1.1959318685349257e-38,40.0,31.0
3.073165801854713e-38,41.0,0.0
-1.6272633067612047e-38,41.0,1.0
1.2151499763239084e-38,41.0,2.0
-1.7190054764414719e-38,41.0,3.0
-1.49951365200134e-38,41.0,4.0
-1.583391314310277e-38,41.0,5.0
-1.5716599238266424e-38,41.0,6.0
-1.492660461731713e-38,41.0,7.0
-1.6502248432677847e-38,41.0,8.0
-1.6090368978954247e-38,41.0,9.0
-1.6607326199323708e-38,41.0,10.0
-1.517805221245711e-38,41.0,11.0
2.8211921592712245e-39,41.0,12.0
-1.5236420497391632e-38,41.0,13.0
-1.5215300126937328e-38,41.0,14.0
-1.556913639697013e-38,41.0,15.0
-1.4814060732453346e-38,41.0,16.0
-1.6278996363938546e-38,41.0,17.0
-1.1587678918327208e-38,41.0,18.0
1.1352201921785137e-38,41.0,19.0
-1.631632695502816e-38,41.0,20.0
-1.545996964140537e-38,41.0,21.0
-1.6531594425117737e-38,41.0,22.0
1.1200050335827212e-38,41.0,23.0
-1.6049801388412043e-38,41.0,24.0
-1.6040304788719314e-38,41.0,25.0
1.0227449709394822e-38,41.0,26.0
-8.279571976463182e-40,41.0,27.0
-1.2708122137939723e-38,41.0,28.0
-1.585431044354948e-38,41.0,29.0
-1.4851914007870152e-38,41.0,30.0
-1.6569129605783142e-38,41.0,31.0
7.133570474159846e-39,42.0,0.0
-1.472726850946846e-38,42.0,1.0
1.293648894607381e-38,42.0,2.0
-1.3955387072469028e-38,42.0,3.0
-1.3727414029203416e-38,42.0,4.0
-1.3597573917394472e-38,42.0,5.0
-1.3834477435773225e-38,42.0,6.0
-1.4058267603122827e-38,42.0,7.0
-1.3419617420216006e-38,42.0,8.0
-1.3996089187663806e-38,42.0,9.0
-1.4277214882979723e-38,42.0,10.0
-1.3017883367374117e-38,42.0,11.0
-3.0056646943088007e-38,42.0,12.0
-1.7950707596819516e-38,42.0,13.0
-1.3636235742025193e-38,42.0,14.0
-1.1805569619142002e-38,42.0,15.0
-1.333881014297225e-38,42.0,16.0
-1.2978492867541946e-38,42.0,17.0
-1.3529986489863157e-38,42.0,18.0
1.2310007639031185e-38,42.0,19.0
-1.3938145496163975e-38,42.0,20.0
-1.194625858366175e-38,42.0,21.0
-1.3291537339278253e-38,42.0,22.0
